"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.736412,0.1389955,0.1954192,-0.004843685,0.01067438,-0.005109052,90.1,122,1.7,0.14427,0.20043,2e-04,0.0113,3e-05,0.11503,0.00649,0.0564,0.00012,-1.6236,8e-05,0.14419,0.08275,0.71981,0.70637,2.09836,"none",0.70613,0.70629,0.70598,"Comment",-1,-1,"Sample ID",""
1.852237,0.1488209,0.2090916,-0.005263568,0.01122535,-0.005146967,90.3,124,1.9,0.1541,0.2141,-0.00022,0.01186,0,0.11522,0.00638,0.05537,-0.00012,-1.55254,-9e-05,0.15418,0.08297,0.71973,0.7063,2.23841,"none",0.70623,0.70641,0.70605,"Comment",-1,-1,"Sample ID",""
1.851525,0.1484404,0.2084929,-0.004717413,0.0113471,-0.004943551,90.5,126,1.9,0.15372,0.2135,0.00033,0.01198,2e-04,0.11494,0.00645,0.0561,0.00018,-1.65776,0.00013,0.15358,0.08268,0.71997,0.70609,2.23662,"none",0.7063,0.70645,0.70616,"Comment",-1,-1,"Sample ID",""
1.827919,0.146206,0.2056913,-0.004871657,0.01100411,-0.00504761,90.7,128,1.8,0.15148,0.2107,0.00018,0.01163,9e-05,0.11489,0.00634,0.05522,1e-04,-1.67601,7e-05,0.15141,0.08256,0.71894,0.7063,2.20769,"none",0.70637,0.7065,0.70625,"Comment",-1,-1,"Sample ID",""
1.780565,0.1427146,0.2002744,-0.004808391,0.01113252,-0.00490871,90.9,130,1.8,0.14799,0.20529,0.00024,0.01176,0.00023,0.1149,0.00658,0.0573,0.00013,-1.671,1e-04,0.1479,0.08278,0.7209,0.70635,2.15153,"none",0.7064,0.70651,0.70628,"Comment",-1,-1,"Sample ID",""
1.80134,0.1443507,0.2027367,-0.005301014,0.01065877,-0.005119174,91.1,132,1.8,0.14963,0.20775,-0.00025,0.01129,2e-05,0.11495,0.00625,0.05434,-0.00014,-1.65525,-1e-04,0.14973,0.08284,0.72023,0.70637,2.17613,"none",0.70641,0.70653,0.70629,"Comment",-1,-1,"Sample ID",""
1.928133,0.1552551,0.2175932,-0.004851533,0.01174776,-0.005045189,91.3,134,1.9,0.16053,0.2226,2e-04,0.01238,1e-04,0.11509,0.0064,0.05561,1e-04,-1.60001,8e-05,0.16045,0.08296,0.72115,0.70676,2.32959,"none",0.70639,0.70652,0.70626,"Comment",-1,-1,"Sample ID",""
1.878425,0.1504864,0.2112978,-0.004954008,0.01118057,-0.005070394,91.5,136,1.9,0.15576,0.21631,9e-05,0.01181,7e-05,0.11479,0.00627,0.0546,5e-05,-1.71547,4e-05,0.15573,0.08264,0.72009,0.70643,2.2683,"none",0.70642,0.70653,0.7063,"Comment",-1,-1,"Sample ID",""
1.729404,0.1383011,0.193916,-0.00488355,0.01050707,-0.005355684,91.7,138,1.7,0.14358,0.19893,0.00016,0.01114,-0.00021,0.11463,0.00642,0.05599,9e-05,-1.77587,7e-05,0.14351,0.0827,0.72176,0.70662,2.08901,"none",0.70641,0.70653,0.70629,"Comment",-1,-1,"Sample ID",""
1.526406,0.1212121,0.1707654,-0.004956989,0.009365507,-0.005090361,92.1,142,1.5,0.12649,0.17578,9e-05,0.01,5e-05,0.1147,0.00652,0.05687,6e-05,-1.74653,4e-05,0.12645,0.08252,0.7196,0.70637,1.84466,"none",0.7064,0.70652,0.70628,"Comment",-1,-1,"Sample ID",""
1.48842,0.1185049,0.166233,-0.005031109,0.008774639,-0.005101115,92.3,144,1.5,0.12378,0.17124,2e-05,0.0094,4e-05,0.11459,0.00629,0.05492,1e-05,-1.79105,1e-05,0.12377,0.08282,0.72283,0.70653,1.79887,"none",0.70638,0.70651,0.70624,"Comment",-1,-1,"Sample ID",""
1.447589,0.1150706,0.1621683,-0.005010279,0.008775395,-0.005056827,92.5,146,1.5,0.12035,0.16718,4e-05,0.00941,9e-05,0.11501,0.00647,0.05626,3e-05,-1.63088,1e-05,0.12033,0.08278,0.71987,0.70609,1.75053,"none",0.70635,0.70646,0.70624,"Comment",-1,-1,"Sample ID",""
1.316285,0.1039834,0.1463331,-0.004998772,0.007761933,-0.005293623,92.7,148,1.3,0.10926,0.15134,5e-05,0.00839,-0.00015,0.11445,0.00635,0.05545,4e-05,-1.84149,2e-05,0.10924,0.08261,0.72193,0.70636,1.59129,"none",0.70637,0.7065,0.70625,"Comment",-1,-1,"Sample ID",""
