"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
2.275494,0.1840227,0.2570896,-0.004721133,0.0143712,-0.005127749,130.7,306,2.3,0.18931,0.26195,0.00034,0.0145,-7e-05,0.11483,0.00636,0.05534,0.00015,-1.69807,0.00013,0.18918,0.08293,0.72271,0.70841,2.74677,"none",0.70834,0.70853,0.70814,"Comment",-1,-1,"Sample ID",""
2.221585,0.179777,0.2510149,-0.005000781,0.01388936,-0.004944372,130.9,308,2.2,0.18507,0.25587,6e-05,0.01402,0.00011,0.11488,0.00629,0.05478,3e-05,-1.67836,2e-05,0.18504,0.08308,0.72327,0.70839,2.68217,"none",0.70842,0.70864,0.7082,"Comment",-1,-1,"Sample ID",""
2.12271,0.1713536,0.2393552,-0.005356736,0.01297652,-0.005063718,131.1,310,2.1,0.17664,0.24421,-3e-04,0.0131,-1e-05,0.11474,0.00616,0.05365,-0.00014,-1.7319,-0.00012,0.17676,0.08305,0.72331,0.7086,2.56244,"none",0.7085,0.70874,0.70827,"Comment",-1,-1,"Sample ID",""
1.976192,0.1590813,0.2225957,-0.004410065,0.01292863,-0.00514349,131.3,312,2,0.16437,0.22745,0.00065,0.01305,-9e-05,0.11477,0.00659,0.0574,0.00033,-1.72187,0.00026,0.16411,0.08281,0.72265,0.70875,2.38646,"none",0.70861,0.70879,0.70843,"Comment",-1,-1,"Sample ID",""
1.907498,0.1534291,0.2144575,-0.00495161,0.01181202,-0.005106338,131.5,314,1.9,0.15872,0.21932,0.00011,0.01194,-5e-05,0.11464,0.00624,0.05443,6e-05,-1.77231,4e-05,0.15868,0.08294,0.7237,0.70866,2.30308,"none",0.70868,0.70882,0.70855,"Comment",-1,-1,"Sample ID",""
1.850573,0.148819,0.2085673,-0.005304002,0.01176795,-0.004849503,131.7,316,1.9,0.15411,0.21343,-0.00025,0.01189,2e-04,0.11498,0.00641,0.05573,-0.00013,-1.6425,-1e-04,0.15421,0.08308,0.72207,0.70848,2.23575,"none",0.70871,0.70883,0.70859,"Comment",-1,-1,"Sample ID",""
1.958923,0.1578884,0.2208229,-0.004880732,0.01215624,-0.005152152,131.9,318,2,0.16318,0.22568,0.00018,0.01228,-1e-04,0.11488,0.00625,0.05442,9e-05,-1.68151,7e-05,0.16311,0.08302,0.72305,0.70893,2.36564,"none",0.70871,0.70883,0.70858,"Comment",-1,-1,"Sample ID",""
2.136231,0.1728103,0.2418777,-0.004824757,0.01356357,-0.004975983,132.1,320,2.1,0.1781,0.24674,0.00023,0.01369,8e-05,0.1152,0.00639,0.05548,0.00011,-1.56024,9e-05,0.17801,0.08311,0.72182,0.70898,2.58031,"none",0.70865,0.70883,0.70847,"Comment",-1,-1,"Sample ID",""
2.26558,0.1838339,0.2567466,-0.004779334,0.01448868,-0.005061366,132.3,322,2.3,0.18912,0.26161,0.00028,0.01461,-1e-05,0.11518,0.00643,0.05587,0.00012,-1.5655,0.00011,0.18901,0.08322,0.72293,0.70887,2.73646,"none",0.70858,0.7088,0.70836,"Comment",-1,-1,"Sample ID",""
2.203029,0.1781176,0.2488753,-0.005147028,0.01365273,-0.004983865,132.5,324,2.2,0.18341,0.25373,-9e-05,0.01378,7e-05,0.11488,0.00624,0.0543,-4e-05,-1.6797,-4e-05,0.18344,0.08306,0.72283,0.70878,2.65964,"none",0.70852,0.70876,0.70828,"Comment",-1,-1,"Sample ID",""
2.273631,0.1839017,0.2572301,-0.005122863,0.01439296,-0.005014814,132.7,326,2.3,0.18919,0.26209,-7e-05,0.01452,4e-05,0.11499,0.00637,0.0554,-3e-05,-1.63916,-3e-05,0.18922,0.08302,0.72186,0.70869,2.74511,"none",0.70847,0.70873,0.7082,"Comment",-1,-1,"Sample ID",""
2.386943,0.1934543,0.2705277,-0.004951052,0.01516427,-0.004990548,132.9,328,2.4,0.19874,0.27539,0.00011,0.01529,6e-05,0.1151,0.00639,0.05552,4e-05,-1.59675,4e-05,0.1987,0.08305,0.72169,0.70835,2.88197,"none",0.70837,0.70863,0.70811,"Comment",-1,-1,"Sample ID",""
2.489387,0.2019541,0.2824798,-0.004939686,0.015572,-0.005012394,133.1,330,2.5,0.20724,0.28734,0.00012,0.0157,4e-05,0.11516,0.00629,0.05463,5e-05,-1.57238,5e-05,0.2072,0.08304,0.72125,0.70805,3.00527,"none",0.70826,0.7085,0.70802,"Comment",-1,-1,"Sample ID",""
