"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
2.314161,0.1869738,0.2614111,-0.005180877,0.01370473,-0.005274685,83.3,54,2.3,0.19226,0.2664,-0.00011,0.01429,-0.00013,0.11482,0.00616,0.05366,-5e-05,-1.70393,-5e-05,0.1923,0.08288,0.72169,0.70778,2.79319,"none",0.70775,0.70782,0.70768,"Comment",-1,-1,"Sample ID",""
2.264659,0.1829081,0.2556943,-0.004680898,0.01369377,-0.005128507,83.5,56,2.3,0.18819,0.26068,0.00039,0.01428,2e-05,0.1148,0.00629,0.0548,0.00017,-1.70946,0.00015,0.18804,0.08281,0.72192,0.70762,2.73369,"none",0.70776,0.70784,0.70769,"Comment",-1,-1,"Sample ID",""
2.219005,0.1790417,0.2501822,-0.005050264,0.0132638,-0.005437972,83.7,58,2.2,0.18432,0.25517,2e-05,0.01385,-0.00029,0.11468,0.00623,0.05429,1e-05,-1.75566,1e-05,0.18432,0.08284,0.72237,0.70775,2.67838,"none",0.70774,0.7078,0.70768,"Comment",-1,-1,"Sample ID",""
2.267442,0.183331,0.2563501,-0.004530886,0.01380139,-0.004952226,83.9,60,2.3,0.18861,0.26134,0.00054,0.01439,0.00019,0.11495,0.00633,0.05507,0.00024,-1.65341,0.00021,0.1884,0.08287,0.72173,0.70763,2.7376,"none",0.70774,0.7078,0.70768,"Comment",-1,-1,"Sample ID",""
2.2442,0.1812564,0.2531579,-0.005383123,0.01302333,-0.005182549,84.1,62,2.3,0.18654,0.25814,-0.00032,0.01361,-4e-05,0.11472,0.00605,0.05274,-0.00014,-1.7411,-0.00013,0.18667,0.08295,0.72262,0.70774,2.70866,"none",0.70773,0.7078,0.70766,"Comment",-1,-1,"Sample ID",""
2.296497,0.1856671,0.2600074,-0.004945473,0.01397731,-0.005281103,84.3,64,2.3,0.19095,0.26499,0.00012,0.01457,-0.00014,0.11509,0.00633,0.05497,5e-05,-1.60123,5e-05,0.1909,0.08291,0.72059,0.70776,2.77299,"none",0.70771,0.70778,0.70763,"Comment",-1,-1,"Sample ID",""
2.339152,0.1891616,0.2644371,-0.005005636,0.01381144,-0.005202152,84.5,66,2.3,0.19444,0.26942,6e-05,0.0144,-6e-05,0.11488,0.00614,0.05345,3e-05,-1.67861,2e-05,0.19442,0.0829,0.72171,0.7079,2.82343,"none",0.70771,0.70778,0.70764,"Comment",-1,-1,"Sample ID",""
2.270124,0.1834082,0.2560545,-0.004799831,0.01391522,-0.005149535,84.7,68,2.3,0.18869,0.26104,0.00027,0.01451,-1e-05,0.11468,0.00637,0.05557,0.00012,-1.754,0.00011,0.18858,0.08285,0.72284,0.7077,2.74029,"none",0.70768,0.70777,0.70759,"Comment",-1,-1,"Sample ID",""
2.187955,0.1767865,0.2473084,-0.004958996,0.01316796,-0.00512985,84.9,70,2.2,0.18207,0.25229,0.00011,0.01376,1e-05,0.11499,0.00627,0.05453,5e-05,-1.63695,4e-05,0.18203,0.08297,0.72166,0.70786,2.64207,"none",0.70766,0.70776,0.70756,"Comment",-1,-1,"Sample ID",""
2.21745,0.1790363,0.2504224,-0.005055601,0.01318377,-0.005141237,85.1,72,2.2,0.18432,0.25541,1e-05,0.01377,0,0.11487,0.00619,0.05393,0,-1.68426,0,0.18432,0.08289,0.72167,0.70754,2.67698,"none",0.70768,0.70779,0.70757,"Comment",-1,-1,"Sample ID",""
