"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID"
2.676268,0.2171001,0.3022833,-0.004885246,0.01292098,-0.005924777,92.3,346,2.7,0.22225,0.30863,9e-05,0.01751,-4e-05,0.11506,0.00653,0.05672,3e-05,-1.61322,4e-05,0.22222,0.08284,0.72014,0.70655,3.23076,"none",0.70678,0.70695,0.7066,"Comment",-1,-1,""
2.456692,0.1985245,0.2763765,-0.004691702,0.01152039,-0.005723607,92.5,348,2.5,0.20368,0.28272,0.00029,0.01611,0.00016,0.11479,0.00654,0.05697,0.00012,-1.71215,0.00011,0.20356,0.08265,0.72042,0.70669,2.96522,"none",0.70686,0.70706,0.70665,"Comment",-1,-1,""
2.663155,0.2165614,0.3015378,-0.00492107,0.01277428,-0.005849968,92.7,350,2.7,0.22172,0.30788,6e-05,0.01736,4e-05,0.11534,0.0065,0.05639,2e-05,-1.50518,2e-05,0.22169,0.08305,0.72013,0.70668,3.21623,"none",0.70692,0.70714,0.7067,"Comment",-1,-1,""
2.552536,0.2067814,0.2875844,-0.004514613,0.01230155,-0.005675049,92.9,352,2.6,0.21194,0.29393,0.00046,0.01689,0.00021,0.11488,0.0066,0.05745,0.00018,-1.68171,0.00019,0.21175,0.08276,0.72104,0.70711,3.08124,"none",0.70693,0.70715,0.70672,"Comment",-1,-1,""
2.500401,0.2024263,0.2818507,-0.004947621,0.01184725,-0.005748118,93.1,354,2.5,0.20758,0.2882,3e-05,0.01643,0.00014,0.11498,0.00656,0.05702,1e-05,-1.64313,1e-05,0.20757,0.08281,0.72028,0.70718,3.01874,"none",0.70699,0.70717,0.7068,"Comment",-1,-1,""
2.619109,0.2128921,0.2961639,-0.004669812,0.01267355,-0.00597451,93.3,356,2.6,0.21805,0.30251,0.00031,0.01726,-9e-05,0.11523,0.00657,0.05705,0.00012,-1.5474,0.00012,0.21792,0.08301,0.72079,0.7072,3.16294,"none",0.70703,0.70718,0.70687,"Comment",-1,-1,""
2.632733,0.2140139,0.297294,-0.004527544,0.01274807,-0.005714328,93.5,358,2.6,0.21917,0.30364,0.00045,0.01733,0.00017,0.11506,0.00657,0.05709,0.00017,-1.6104,0.00018,0.21899,0.08299,0.7218,0.70739,3.17883,"none",0.70707,0.7072,0.70693,"Comment",-1,-1,""
2.538563,0.205595,0.2864078,-0.005027109,0.01193507,-0.005968211,93.7,360,2.5,0.21075,0.29275,-5e-05,0.01652,-8e-05,0.11504,0.00649,0.05643,-2e-05,-1.61794,-2e-05,0.21077,0.08283,0.71989,0.70728,3.06475,"none",0.70716,0.7073,0.70701,"Comment",-1,-1,""
2.485703,0.2014413,0.2800501,-0.00483635,0.01166328,-0.005885913,93.9,362,2.5,0.2066,0.28639,0.00014,0.01625,0,0.11493,0.00652,0.05674,6e-05,-1.65994,6e-05,0.20654,0.08289,0.72137,0.7068,3.00103,"none",0.70718,0.70732,0.70703,"Comment",-1,-1,""
2.625211,0.2135188,0.2975627,-0.004659815,0.01274764,-0.005786263,94.1,364,2.6,0.21867,0.30391,0.00032,0.01733,1e-04,0.11549,0.00659,0.05704,0.00012,-1.44764,0.00013,0.21855,0.08305,0.71954,0.707,3.17114,"none",0.70716,0.70731,0.70701,"Comment",-1,-1,""
2.4089,0.1944691,0.2706013,-0.004746141,0.01105248,-0.005833623,94.3,366,2.4,0.19962,0.27695,0.00023,0.01564,5e-05,0.11468,0.00648,0.05647,1e-04,-1.75754,9e-05,0.19953,0.08262,0.7208,0.70693,2.90715,"none",0.70712,0.70729,0.70695,"Comment",-1,-1,""
2.552583,0.2074504,0.2888397,-0.004628652,0.01231192,-0.005682608,94.5,368,2.6,0.2126,0.29518,0.00035,0.0169,2e-04,0.11536,0.0066,0.05724,0.00014,-1.49699,0.00014,0.21246,0.08304,0.72024,0.7071,3.08327,"none",0.70701,0.70723,0.70679,"Comment",-1,-1,""
2.556442,0.2074282,0.2884846,-0.00458563,0.01225214,-0.005814288,94.7,370,2.6,0.21258,0.29483,0.00039,0.01684,7e-05,0.11505,0.00657,0.05711,0.00015,-1.61499,0.00016,0.21243,0.08289,0.72103,0.70759,3.08668,"none",0.70691,0.70716,0.70667,"Comment",-1,-1,""
2.624565,0.2133189,0.2969252,-0.005031426,0.01264037,-0.00594402,95.1,374,2.6,0.21847,0.30327,-5e-05,0.01723,-6e-05,0.11528,0.00655,0.0568,-2e-05,-1.52836,-2e-05,0.21849,0.08306,0.72039,0.7073,3.1697,"none",0.70686,0.70714,0.70658,"Comment",-1,-1,""
2.761204,0.2247001,0.3122611,-0.004664567,0.01349067,-0.005778832,95.3,376,2.8,0.22985,0.31861,0.00031,0.01808,0.00011,0.11513,0.00653,0.05674,0.00011,-1.58515,0.00013,0.22973,0.08301,0.72144,0.70702,3.33376,"none",0.70682,0.7071,0.70654,"Comment",-1,-1,""
2.709346,0.2197957,0.3064311,-0.004949145,0.01319655,-0.005883159,95.7,380,2.7,0.22495,0.31278,3e-05,0.01778,0,0.11518,0.00655,0.05685,1e-05,-1.5656,1e-05,0.22494,0.08284,0.7192,0.70676,3.27098,"none",0.70683,0.70712,0.70655,"Comment",-1,-1,""
2.610395,0.2115117,0.2945399,-0.004564583,0.0126134,-0.00570609,95.9,382,2.6,0.21667,0.30088,0.00041,0.0172,0.00018,0.11499,0.00657,0.05716,0.00016,-1.63699,0.00017,0.2165,0.08274,0.7201,0.70633,3.15112,"none",0.70684,0.70714,0.70655,"Comment",-1,-1,""
2.752291,0.2237252,0.3116552,-0.004697598,0.01355075,-0.005853774,96.1,384,2.8,0.22888,0.318,0.00028,0.01814,3e-05,0.11528,0.00657,0.05703,1e-04,-1.52759,0.00011,0.22877,0.08293,0.71975,0.70631,3.32334,"none",0.70681,0.70707,0.70655,"Comment",-1,-1,""
2.5876,0.2092917,0.2911674,-0.004870743,0.01237617,-0.005601899,96.3,386,2.6,0.21445,0.29751,0.00011,0.01696,0.00028,0.1147,0.00654,0.05701,4e-05,-1.74677,4e-05,0.2144,0.08266,0.7208,0.70628,3.12262,"none",0.70677,0.70701,0.70653,"Comment",-1,-1,""
2.536874,0.2055075,0.2865403,-0.004854811,0.01203268,-0.00584833,96.5,388,2.5,0.21066,0.29288,0.00012,0.01662,4e-05,0.11517,0.00653,0.05674,5e-05,-1.56934,5e-05,0.21061,0.08282,0.71926,0.70659,3.06313,"none",0.70674,0.70697,0.70651,"Comment",-1,-1,""
2.534794,0.205379,0.286247,-0.004514278,0.01204846,-0.006051143,96.7,390,2.5,0.21053,0.29259,0.00046,0.01663,-0.00016,0.11515,0.00655,0.05685,0.00018,-1.57733,0.00019,0.21035,0.08278,0.71955,0.70703,3.06051,"none",0.70673,0.70696,0.7065,"Comment",-1,-1,""
2.687158,0.2186252,0.3041219,-0.004925714,0.01302213,-0.005779001,96.9,392,2.7,0.22378,0.31047,5e-05,0.01761,0.00011,0.11527,0.00654,0.05671,2e-05,-1.53103,2e-05,0.22376,0.08308,0.72078,0.70724,3.24513,"none",0.70681,0.70703,0.70658,"Comment",-1,-1,""
2.752177,0.224013,0.3112898,-0.004586855,0.01372607,-0.005850756,97.1,394,2.8,0.22917,0.31763,0.00039,0.01831,4e-05,0.11516,0.00664,0.05765,0.00014,-1.57583,0.00016,0.22901,0.08303,0.72148,0.70725,3.32327,"none",0.70687,0.70707,0.70668,"Comment",-1,-1,""
2.696716,0.2190312,0.3049982,-0.004858913,0.0129938,-0.005941933,97.3,396,2.7,0.22418,0.31134,0.00012,0.01758,-6e-05,0.11519,0.0065,0.05646,4e-05,-1.56255,5e-05,0.22414,0.08293,0.72006,0.70688,3.25592,"none",0.70693,0.70707,0.70678,"Comment",-1,-1,""
2.474839,0.2001376,0.2786192,-0.004607694,0.01181986,-0.005772117,97.5,398,2.5,0.20529,0.28496,0.00037,0.01641,0.00011,0.11486,0.00661,0.05757,0.00015,-1.68778,0.00015,0.20514,0.08269,0.72041,0.70677,2.98749,"none",0.70697,0.7071,0.70685,"Comment",-1,-1,""
2.420693,0.195976,0.2730081,-0.004799157,0.01099375,-0.005849796,97.7,400,2.4,0.20113,0.27935,0.00018,0.01558,4e-05,0.11511,0.00642,0.05577,7e-05,-1.59292,7e-05,0.20106,0.08285,0.71999,0.70663,2.92282,"none",0.70695,0.70708,0.70681,"Comment",-1,-1,""
2.631862,0.213849,0.2974245,-0.004647071,0.01284018,-0.005706396,97.9,402,2.6,0.219,0.30377,0.00033,0.01743,0.00018,0.11515,0.00661,0.05737,0.00013,-1.57733,0.00013,0.21887,0.08297,0.72095,0.70709,3.17807,"none",0.70691,0.70703,0.7068,"Comment",-1,-1,""
2.668973,0.2166266,0.3016975,-0.004596137,0.01301063,-0.005871836,98.1,404,2.7,0.22178,0.30804,0.00038,0.0176,2e-05,0.11515,0.00658,0.05712,0.00014,-1.57738,0.00015,0.22163,0.08285,0.71997,0.70698,3.22238,"none",0.70686,0.70695,0.70677,"Comment",-1,-1,""
2.732514,0.2221562,0.3090603,-0.005078148,0.01335659,-0.005861116,98.3,406,2.7,0.22731,0.3154,-1e-04,0.01794,3e-05,0.11517,0.00655,0.05689,-4e-05,-1.57103,-4e-05,0.22735,0.08302,0.72069,0.70682,3.29935,"none",0.70682,0.70694,0.70671,"Comment",-1,-1,""
2.741154,0.2223311,0.309792,-0.004814321,0.0132883,-0.005921458,98.5,408,2.7,0.22748,0.31614,0.00016,0.01787,-3e-05,0.11507,0.00651,0.05654,6e-05,-1.60728,7e-05,0.22742,0.08278,0.71958,0.70704,3.30872,"none",0.70681,0.70693,0.70668,"Comment",-1,-1,""
2.613962,0.2118885,0.2944422,-0.004544093,0.01261308,-0.005869662,98.7,410,2.6,0.21704,0.30079,0.00043,0.0172,2e-05,0.1148,0.00656,0.05718,0.00017,-1.71043,0.00017,0.21687,0.08277,0.72158,0.70675,3.15496,"none",0.70681,0.70693,0.70669,"Comment",-1,-1,""
2.612344,0.2120994,0.2953664,-0.0050251,0.01248201,-0.005752436,98.9,412,2.6,0.21725,0.30171,-5e-05,0.01707,0.00013,0.11522,0.00652,0.05657,-2e-05,-1.54999,-2e-05,0.21727,0.08298,0.72007,0.7069,3.15454,"none",0.70679,0.7069,0.70668,"Comment",-1,-1,""
2.646306,0.2148195,0.2990748,-0.004571722,0.01275263,-0.006061718,99.1,414,2.7,0.21997,0.30542,0.00041,0.01734,-0.00017,0.11515,0.00654,0.05677,0.00015,-1.57917,0.00016,0.21981,0.08287,0.72023,0.70673,3.19502,"none",0.70679,0.70689,0.70668,"Comment",-1,-1,""
2.68395,0.2179732,0.3035221,-0.004609509,0.01320167,-0.005785116,99.3,416,2.7,0.22313,0.30987,0.00037,0.01779,1e-04,0.11519,0.00661,0.0574,0.00014,-1.56333,0.00015,0.22298,0.08289,0.72007,0.70652,3.24072,"none",0.70678,0.70689,0.70668,"Comment",-1,-1,""
2.628413,0.2130831,0.2968222,-0.004666766,0.01284338,-0.005865536,99.5,418,2.6,0.21824,0.30317,0.00031,0.01743,2e-05,0.11507,0.00662,0.05749,0.00012,-1.60678,0.00012,0.21811,0.08279,0.71986,0.7066,3.17326,"none",0.70674,0.70684,0.70665,"Comment",-1,-1,""
2.647229,0.2146843,0.2989709,-0.004770092,0.01284865,-0.00574584,99.7,420,2.7,0.21984,0.30532,0.00021,0.01743,0.00014,0.11507,0.00657,0.0571,8e-05,-1.60913,8e-05,0.21976,0.08282,0.72004,0.70665,3.19587,"none",0.70674,0.70683,0.70665,"Comment",-1,-1,""
2.642053,0.2145985,0.2986999,-0.004616879,0.01274518,-0.005878619,99.9,422,2.6,0.21975,0.30504,0.00036,0.01733,1e-05,0.11519,0.00654,0.05681,0.00014,-1.56279,0.00014,0.21961,0.08293,0.72039,0.70693,3.19018,"none",0.70672,0.7068,0.70663,"Comment",-1,-1,""
2.74042,0.2226603,0.3100525,-0.004754049,0.01326888,-0.005758288,100.1,424,2.7,0.22781,0.3164,0.00022,0.01785,0.00013,0.1152,0.0065,0.05643,8e-05,-1.55979,9e-05,0.22772,0.08291,0.72003,0.70694,3.30854,"none",0.70673,0.70682,0.70664,"Comment",-1,-1,""
2.761498,0.2244172,0.3120825,-0.004762583,0.01377627,-0.005899289,100.3,426,2.8,0.22957,0.31843,0.00022,0.01836,-1e-05,0.11505,0.00663,0.05766,8e-05,-1.61419,9e-05,0.22948,0.08292,0.72095,0.70679,3.33391,"none",0.70679,0.70691,0.70668,"Comment",-1,-1,""
2.634611,0.2135755,0.2974853,-0.004906694,0.01233147,-0.006039902,100.5,428,2.6,0.21873,0.30383,7e-05,0.01692,-0.00015,0.11505,0.00641,0.05568,3e-05,-1.61396,3e-05,0.2187,0.08282,0.71991,0.70665,3.1802,"none",0.70685,0.70698,0.70672,"Comment",-1,-1,""
2.600546,0.2107406,0.2933608,-0.004700561,0.01271557,-0.005831721,100.7,430,2.6,0.21589,0.29971,0.00028,0.0173,6e-05,0.11498,0.00664,0.05773,0.00011,-1.64375,0.00011,0.21578,0.08278,0.72036,0.70673,3.13948,"none",0.70691,0.70704,0.70677,"Comment",-1,-1,""
2.60778,0.2114094,0.2947316,-0.004919965,0.01254327,-0.005843005,100.9,432,2.6,0.21656,0.30108,6e-05,0.01713,4e-05,0.11518,0.00655,0.05689,2e-05,-1.56574,2e-05,0.21654,0.08284,0.7193,0.70662,3.14867,"none",0.70693,0.70708,0.70678,"Comment",-1,-1,""
2.655879,0.2158909,0.3003007,-0.004789995,0.01273454,-0.005956893,101.1,434,2.7,0.22104,0.30665,0.00019,0.01732,-7e-05,0.11519,0.00651,0.05648,7e-05,-1.56162,7e-05,0.22097,0.08301,0.72085,0.70683,3.20695,"none",0.70693,0.70708,0.70678,"Comment",-1,-1,""
2.744118,0.2227441,0.3102303,-0.004433553,0.01331544,-0.005801359,101.3,436,2.8,0.2279,0.31657,0.00054,0.0179,9e-05,0.11511,0.00651,0.05655,2e-04,-1.59391,0.00022,0.22768,0.08279,0.71989,0.70718,3.31242,"none",0.70695,0.7071,0.7068,"Comment",-1,-1,""
2.737881,0.2225864,0.3094736,-0.004449344,0.01383494,-0.005744962,101.5,438,2.7,0.22774,0.31582,0.00053,0.01842,0.00014,0.11509,0.00671,0.05833,0.00019,-1.59925,0.00021,0.22753,0.08292,0.72111,0.7072,3.30579,"none",0.707,0.70713,0.70686,"Comment",-1,-1,""
2.638598,0.2139801,0.2974837,-0.005245036,0.01244102,-0.005902493,101.7,440,2.6,0.21913,0.30383,-0.00027,0.01703,-2e-05,0.11488,0.00644,0.05604,-1e-04,-1.67986,-0.00011,0.21924,0.0829,0.72124,0.70718,3.18483,"none",0.70701,0.70714,0.70689,"Comment",-1,-1,""
2.664845,0.2167849,0.301527,-0.004669852,0.01289254,-0.005844441,101.9,442,2.7,0.22194,0.30787,0.00031,0.01748,4e-05,0.11527,0.00654,0.05677,0.00012,-1.53426,0.00012,0.22182,0.08305,0.72088,0.70719,3.21815,"none",0.70702,0.70714,0.7069,"Comment",-1,-1,""
2.686773,0.2179262,0.3037151,-0.004625417,0.0132789,-0.005883293,102.1,444,2.7,0.22308,0.31006,0.00035,0.01786,0,0.11514,0.00663,0.05762,0.00013,-1.58189,0.00014,0.22294,0.08279,0.71947,0.70696,3.24378,"none",0.707,0.70714,0.70687,"Comment",-1,-1,""
2.649395,0.2151882,0.2991863,-0.004534801,0.01294635,-0.005825364,102.3,446,2.7,0.22034,0.30553,0.00044,0.01753,6e-05,0.11505,0.0066,0.05738,0.00017,-1.61395,0.00018,0.22016,0.08291,0.72118,0.70695,3.19876,"none",0.70696,0.7071,0.70682,"Comment",-1,-1,""
2.624576,0.2128336,0.2961648,-0.004766415,0.01254365,-0.005941899,102.5,448,2.6,0.21799,0.30251,0.00021,0.01713,-6e-05,0.11499,0.00651,0.05662,8e-05,-1.63783,8e-05,0.2179,0.08283,0.7206,0.70714,3.16826,"none",0.70694,0.70707,0.70681,"Comment",-1,-1,""
2.582263,0.2098028,0.2916686,-0.004633404,0.01229104,-0.005923108,102.7,450,2.6,0.21496,0.29801,0.00034,0.01688,-4e-05,0.11513,0.00652,0.05663,0.00013,-1.58383,0.00014,0.21482,0.08299,0.7213,0.70689,3.11811,"none",0.70693,0.70705,0.70681,"Comment",-1,-1,""
2.707412,0.2200056,0.3064727,-0.004632222,0.01326302,-0.005740699,102.9,452,2.7,0.22516,0.31282,0.00035,0.01785,0.00015,0.11528,0.00658,0.05706,0.00013,-1.5288,0.00014,0.22502,0.08293,0.71978,0.70666,3.26924,"none",0.7069,0.707,0.70679,"Comment",-1,-1,""
2.644637,0.2144538,0.2987444,-0.004702825,0.01300757,-0.005848581,103.1,454,2.7,0.21961,0.30509,0.00027,0.01759,4e-05,0.11509,0.00664,0.05767,1e-04,-1.59889,0.00011,0.2195,0.08281,0.71982,0.7067,3.19296,"none",0.70688,0.70699,0.70678,"Comment",-1,-1,""
2.641195,0.2140597,0.2982151,-0.004556491,0.01265331,-0.006015615,103.3,456,2.6,0.21921,0.30456,0.00042,0.01724,-0.00013,0.11504,0.00651,0.0566,0.00016,-1.61792,0.00017,0.21905,0.08274,0.71977,0.70671,3.18818,"none",0.70685,0.70697,0.70674,"Comment",-1,-1,""
2.648222,0.215383,0.2993665,-0.004579632,0.01272157,-0.005889992,103.5,458,2.7,0.22054,0.30571,4e-04,0.01731,0,0.11517,0.00652,0.05661,0.00015,-1.56905,0.00016,0.22038,0.08302,0.72139,0.70702,3.19776,"none",0.70683,0.70693,0.70673,"Comment",-1,-1,""
2.926626,0.2383583,0.3322259,-0.004686317,0.01454166,-0.005768876,103.7,460,2.9,0.24351,0.33857,0.00029,0.01913,0.00012,0.11544,0.00652,0.05649,1e-04,-1.46674,0.00012,0.2434,0.08299,0.71924,0.70709,3.53386,"none",0.70682,0.70692,0.70672,"Comment",-1,-1,""
3.102109,0.2529841,0.3518109,-0.004568197,0.01599902,-0.005779938,103.9,462,3.1,0.25814,0.35816,0.00041,0.02058,0.00011,0.11523,0.00662,0.05747,0.00013,-1.54852,0.00016,0.25797,0.083,0.72074,0.70687,3.74496,"none",0.70681,0.70692,0.70671,"Comment",-1,-1,""
2.824878,0.2290744,0.3184824,-0.004461415,0.01407255,-0.00575645,104.1,464,2.8,0.23423,0.32483,0.00052,0.01866,0.00013,0.11474,0.00659,0.05744,0.00018,-1.73359,0.00021,0.23402,0.08266,0.72109,0.70682,3.40853,"none",0.70678,0.70692,0.70664,"Comment",-1,-1,""
2.932079,0.2386411,0.3322361,-0.004775437,0.01454358,-0.005771345,104.3,466,2.9,0.24379,0.33858,2e-04,0.01913,0.00012,0.11523,0.00651,0.0565,7e-05,-1.54629,8e-05,0.24371,0.08295,0.72005,0.70662,3.53964,"none",0.70674,0.70691,0.70658,"Comment",-1,-1,""
2.895758,0.2353301,0.3273301,-0.004492514,0.01427084,-0.005749408,104.5,468,2.9,0.24048,0.33367,0.00049,0.01886,0.00014,0.11498,0.0065,0.05651,0.00017,-1.6402,0.00019,0.24029,0.0828,0.72071,0.70691,3.49472,"none",0.70669,0.70685,0.70653,"Comment",-1,-1,""
2.98933,0.2432964,0.3387926,-0.004666743,0.0150316,-0.005749696,104.7,470,3,0.24845,0.34514,0.00031,0.01962,0.00014,0.11522,0.00655,0.05684,1e-04,-1.55143,0.00012,0.24833,0.0829,0.71986,0.7068,3.60855,"none",0.70667,0.7068,0.70653,"Comment",-1,-1,""
3.033656,0.2470703,0.3437964,-0.00486619,0.01549316,-0.00584213,104.9,472,3,0.25222,0.35014,0.00011,0.02008,4e-05,0.11519,0.00661,0.05735,4e-05,-1.56429,4e-05,0.25218,0.08296,0.72035,0.70659,3.6622,"none",0.70669,0.70685,0.70653,"Comment",-1,-1,""
2.88113,0.2339757,0.3255485,-0.004766261,0.0140225,-0.005864314,105.1,474,2.9,0.23913,0.33189,0.00021,0.01861,2e-05,0.11495,0.00644,0.05607,7e-05,-1.65327,8e-05,0.23904,0.08279,0.7205,0.70635,3.47682,"none",0.70672,0.7069,0.70654,"Comment",-1,-1,""
2.753726,0.2232926,0.3110768,-0.004583308,0.01371753,-0.005738529,105.3,476,2.8,0.22845,0.31742,0.00039,0.0183,0.00015,0.11501,0.00663,0.05766,0.00014,-1.62948,0.00016,0.22829,0.08272,0.71969,0.70635,3.32388,"none",0.70674,0.70692,0.70656,"Comment",-1,-1,""
2.79726,0.2269904,0.3165379,-0.004703179,0.01367992,-0.005947334,105.5,478,2.8,0.23214,0.32288,0.00027,0.01827,-6e-05,0.11518,0.00652,0.05657,1e-04,-1.56821,0.00011,0.23203,0.08277,0.71897,0.7065,3.37658,"none",0.70674,0.70692,0.70656,"Comment",-1,-1,""
2.869415,0.2334099,0.3247907,-0.004888972,0.01439006,-0.005838075,105.7,480,2.9,0.23856,0.33114,9e-05,0.01898,5e-05,0.11516,0.0066,0.05731,3e-05,-1.57579,4e-05,0.23853,0.08295,0.72044,0.70683,3.4642,"none",0.70672,0.7069,0.70653,"Comment",-1,-1,""
2.757024,0.2239948,0.3117646,-0.00492704,0.01358885,-0.006018064,106.1,484,2.8,0.22915,0.31811,5e-05,0.01817,-0.00013,0.11512,0.00658,0.05713,2e-05,-1.58724,2e-05,0.22913,0.08292,0.72035,0.70714,3.32858,"none",0.70671,0.70689,0.70652,"Comment",-1,-1,""
2.796317,0.2273661,0.3163088,-0.004590333,0.01374738,-0.005799162,106.3,486,2.8,0.23252,0.32265,0.00039,0.01833,9e-05,0.11513,0.00654,0.05682,0.00014,-1.58446,0.00015,0.23237,0.08291,0.72065,0.70712,3.37581,"none",0.70676,0.70693,0.70658,"Comment",-1,-1,""
2.686338,0.2180504,0.3029973,-0.004417455,0.01320627,-0.005858248,106.5,488,2.7,0.2232,0.30934,0.00056,0.01779,3e-05,0.11489,0.00661,0.05752,0.00021,-1.67575,0.00022,0.22298,0.08282,0.72155,0.70679,3.24259,"none",0.70679,0.70694,0.70664,"Comment",-1,-1,""
2.751805,0.2237047,0.3116994,-0.005077858,0.01355973,-0.005883602,106.7,490,2.8,0.22886,0.31804,-1e-04,0.01815,0,0.11532,0.00658,0.05705,-4e-05,-1.51386,-4e-05,0.2289,0.083,0.71958,0.70694,3.32303,"none",0.70685,0.70699,0.7067,"Comment",-1,-1,""
2.777571,0.2254896,0.314057,-0.00433321,0.01377869,-0.005876644,106.9,492,2.8,0.23064,0.3204,0.00064,0.01836,1e-05,0.1151,0.0066,0.05732,0.00023,-1.59717,0.00026,0.23039,0.08276,0.71986,0.70655,3.35286,"none",0.70684,0.70698,0.70669,"Comment",-1,-1,""
2.848371,0.231745,0.322397,-0.005007392,0.0140899,-0.005930768,107.1,494,2.9,0.2369,0.32874,-3e-05,0.01868,-4e-05,0.11517,0.00654,0.05681,-1e-05,-1.57186,-1e-05,0.23691,0.083,0.72062,0.70649,3.43884,"none",0.7068,0.70693,0.70668,"Comment",-1,-1,""
2.781896,0.2255442,0.3143055,-0.004489217,0.01374299,-0.005878396,107.3,496,2.8,0.2307,0.32065,0.00049,0.01833,1e-05,0.11501,0.00657,0.05716,0.00018,-1.631,2e-04,0.2305,0.08268,0.71947,0.70686,3.35752,"none",0.70676,0.70687,0.70665,"Comment",-1,-1,""
2.757758,0.224255,0.3121953,-0.004580328,0.01352484,-0.005924529,107.5,498,2.8,0.22941,0.31854,4e-04,0.01811,-4e-05,0.11525,0.00655,0.05686,0.00014,-1.5399,0.00016,0.22925,0.08294,0.72019,0.70667,3.3298,"none",0.70675,0.70686,0.70664,"Comment",-1,-1,""
2.682903,0.2178079,0.3027587,-0.00475122,0.01294731,-0.005948638,107.7,500,2.7,0.22296,0.3091,0.00023,0.01753,-6e-05,0.11495,0.00652,0.05672,8e-05,-1.65376,9e-05,0.22287,0.08288,0.72132,0.70708,3.23855,"none",0.70674,0.70685,0.70663,"Comment",-1,-1,""
2.733835,0.2221191,0.3090388,-0.00455881,0.01369203,-0.005771681,107.9,502,2.7,0.22727,0.31538,0.00042,0.01828,0.00012,0.1151,0.00667,0.05795,0.00015,-1.59499,0.00017,0.22711,0.08289,0.72062,0.70675,3.30074,"none",0.70674,0.70685,0.70663,"Comment",-1,-1,""
2.790559,0.2268408,0.315681,-0.004697062,0.01352139,-0.005863913,108.1,504,2.8,0.23199,0.32203,0.00028,0.01811,2e-05,0.11514,0.00647,0.05623,1e-04,-1.57971,0.00011,0.23188,0.08291,0.72042,0.7068,3.36871,"none",0.70674,0.70685,0.70664,"Comment",-1,-1,""
2.761941,0.2240755,0.312445,-0.004616704,0.0137804,-0.005663021,108.3,506,2.8,0.22923,0.31879,0.00036,0.01837,0.00022,0.11517,0.00663,0.05761,0.00013,-1.57163,0.00014,0.22909,0.08276,0.71906,0.70667,3.33432,"none",0.70671,0.70682,0.7066,"Comment",-1,-1,""
2.817086,0.2291999,0.3188141,-0.004799696,0.01376951,-0.005728813,108.5,508,2.8,0.23435,0.32516,0.00018,0.01836,0.00016,0.11517,0.0065,0.05645,6e-05,-1.56918,7e-05,0.23428,0.08298,0.72074,0.70668,3.40102,"none",0.70671,0.70682,0.70661,"Comment",-1,-1,""
2.798625,0.2273075,0.3164169,-0.0045218,0.01398853,-0.0057139,108.7,510,2.8,0.23246,0.32276,0.00046,0.01857,0.00017,0.11508,0.00662,0.05755,0.00016,-1.60571,0.00018,0.23228,0.08282,0.72023,0.70686,3.37838,"none",0.70669,0.70677,0.70661,"Comment",-1,-1,""
2.744246,0.2227428,0.309767,-0.004867456,0.01349402,-0.005847218,108.9,512,2.8,0.2279,0.31611,0.00011,0.01808,4e-05,0.11493,0.00657,0.05719,4e-05,-1.65969,4e-05,0.22785,0.08284,0.72094,0.70652,3.31243,"none",0.70669,0.70677,0.70661,"Comment",-1,-1,""
2.705103,0.2196037,0.3061193,-0.004804265,0.01333814,-0.005700677,109.1,514,2.7,0.22476,0.31246,0.00017,0.01792,0.00019,0.11525,0.00661,0.05736,6e-05,-1.54095,7e-05,0.22469,0.08287,0.71931,0.70655,3.26632,"none",0.70667,0.70675,0.7066,"Comment",-1,-1,""
2.568457,0.2078818,0.2893428,-0.004736144,0.01218374,-0.006069837,109.3,516,2.6,0.21304,0.29569,0.00024,0.01677,-0.00018,0.11485,0.00651,0.05671,9e-05,-1.69209,1e-04,0.21294,0.08271,0.72048,0.70653,3.09999,"none",0.70667,0.70675,0.70659,"Comment",-1,-1,""
2.861437,0.2329026,0.3246554,-0.004545665,0.01428413,-0.005864016,109.7,520,2.9,0.23806,0.331,0.00043,0.01887,2e-05,0.11543,0.00658,0.05701,0.00015,-1.47264,0.00017,0.23788,0.08296,0.7192,0.70672,3.45533,"none",0.70666,0.70674,0.70658,"Comment",-1,-1,""
2.803722,0.2277367,0.3168427,-0.004831462,0.01402014,-0.005905636,109.9,522,2.8,0.23289,0.32319,0.00015,0.01861,-2e-05,0.11502,0.00662,0.05757,5e-05,-1.62736,6e-05,0.23283,0.08286,0.72061,0.70686,3.38449,"none",0.70668,0.70679,0.70657,"Comment",-1,-1,""
2.918011,0.2373855,0.3303424,-0.004838181,0.01441194,-0.005812258,110.1,524,2.9,0.24254,0.33669,0.00014,0.019,7e-05,0.11514,0.0065,0.05643,5e-05,-1.58153,6e-05,0.24248,0.08292,0.72037,0.70668,3.52232,"none",0.70673,0.70684,0.70661,"Comment",-1,-1,""
