"Sample_ID","User_initials","Sample_Type","ShinyDate","Comment","region","Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","MA","MAp2SE","MAm2SE","RunSpeed","Raw88LowerThresh","Raw88UpperThresh","Smoother","Smooth_parameter","TrimLeft","TrimRight","Fluency","SpotSize","IntegrationTime","OutlierNum","CIoutliers","Length (um)"
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.978377,0.3253502,0.4511181,-0.004086119,0.02076461,-0.005946284,164.7,1026,4,0.33055,0.45765,0.00096,0.02579,9e-05,0.11485,0.00647,0.05636,0.00024,-1.6897,0.00038,0.33017,0.08286,0.72229,0.70777,4.7982,0.70766,0.7078,0.70752,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.677291,0.2997895,0.4149161,-0.004089703,0.01890426,-0.005902477,164.9,1028,3.7,0.30499,0.42144,0.00095,0.02393,0.00014,0.11441,0.0065,0.05678,0.00026,-1.85682,0.00038,0.30461,0.0827,0.72368,0.70733,4.43349,0.70767,0.70781,0.70753,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.667991,0.2995939,0.4154274,-0.00412224,0.01898677,-0.005813434,165.1,1030,3.7,0.3048,0.42196,0.00092,0.02401,0.00023,0.11484,0.00654,0.05691,0.00025,-1.69399,0.00037,0.30443,0.08286,0.72234,0.70749,4.4246,0.70768,0.70781,0.70755,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.452627,0.2809466,0.3893947,-0.003848165,0.01756028,-0.005910051,165.3,1032,3.5,0.28615,0.39592,0.0012,0.02259,0.00013,0.11447,0.00653,0.05705,0.00035,-1.83665,0.00048,0.28567,0.08259,0.72274,0.7075,4.16302,0.70769,0.70782,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.648008,0.2984129,0.4127123,-0.003925115,0.01904759,-0.005999987,165.5,1034,3.7,0.30362,0.41924,0.00112,0.02407,4e-05,0.11473,0.00659,0.05743,0.00031,-1.7376,0.00045,0.30317,0.08296,0.7242,0.70762,4.4007,0.70769,0.70782,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.434233,0.2797717,0.3874531,-0.004300776,0.01723013,-0.006049879,165.7,1036,3.4,0.28497,0.39398,0.00074,0.02226,-1e-05,0.11451,0.00647,0.05649,0.00022,-1.81854,3e-04,0.28468,0.08274,0.72332,0.70762,4.14136,0.70771,0.70785,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.665529,0.2996657,0.4152046,-0.004092281,0.0190216,-0.005977527,165.9,1038,3.7,0.30487,0.42173,0.00095,0.02405,6e-05,0.11486,0.00655,0.05702,0.00026,-1.6878,0.00038,0.30449,0.08293,0.72289,0.70788,4.42201,0.70772,0.70786,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.60234,0.2940284,0.40763,-0.00421655,0.01844958,-0.006034358,166.1,1040,3.6,0.29923,0.41416,0.00083,0.02348,1e-05,0.11477,0.00651,0.05669,0.00023,-1.72108,0.00033,0.2989,0.08283,0.7225,0.70765,4.34509,0.7077,0.70784,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.509553,0.286294,0.3965114,-0.00410193,0.01803267,-0.005937938,166.3,1042,3.5,0.2915,0.40304,0.00094,0.02306,1e-04,0.11464,0.00656,0.05722,0.00027,-1.77174,0.00038,0.29112,0.0828,0.72324,0.70767,4.23298,0.70768,0.70781,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.439582,0.2805406,0.3885529,-0.003990285,0.01755291,-0.005867968,166.5,1044,3.4,0.28574,0.39508,0.00105,0.02258,0.00017,0.11466,0.00655,0.05715,0.00031,-1.76482,0.00042,0.28532,0.0828,0.72325,0.7075,4.14878,0.7077,0.70783,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.315279,0.2700554,0.3739461,-0.004179885,0.01667597,-0.006133715,166.7,1046,3.3,0.27526,0.38047,0.00086,0.0217,-9e-05,0.11455,0.00653,0.05704,0.00026,-1.80538,0.00035,0.27491,0.08277,0.72346,0.70722,3.99858,0.70769,0.70782,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.179253,0.2585556,0.358186,-0.004194106,0.01587868,-0.005967375,166.9,1048,3.2,0.26376,0.36471,0.00085,0.02091,7e-05,0.11449,0.00656,0.05732,0.00027,-1.82667,0.00034,0.26342,0.08269,0.72319,0.70742,3.8345,0.7077,0.70783,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.061487,0.2486007,0.3451456,-0.00417849,0.01492218,-0.005911139,167.1,1050,3.1,0.2538,0.35167,0.00087,0.01995,0.00013,0.11464,0.0065,0.05673,0.00028,-1.7718,0.00035,0.25346,0.08262,0.7217,0.70753,3.69278,0.70769,0.70782,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.237213,0.2642782,0.3659125,-0.004297324,0.01613784,-0.005914353,167.3,1052,3.2,0.26948,0.37244,0.00075,0.02117,0.00013,0.11483,0.00653,0.05683,0.00023,-1.69903,3e-04,0.26918,0.08299,0.72355,0.70758,3.90621,0.7077,0.70783,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.271482,0.2669988,0.3698843,-0.004086331,0.01647369,-0.005958919,167.5,1054,3.3,0.2722,0.37641,0.00096,0.0215,8e-05,0.11484,0.00656,0.05712,0.00029,-1.69478,0.00038,0.27182,0.08293,0.72315,0.70765,3.94743,0.70768,0.70782,0.70755,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.230165,0.26322,0.3645457,-0.004220644,0.0161039,-0.005888734,167.7,1056,3.2,0.26842,0.37107,0.00082,0.02113,0.00015,0.11466,0.00653,0.05695,0.00025,-1.76438,0.00033,0.26809,0.08284,0.72337,0.70823,3.89668,0.70767,0.70781,0.70753,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.336892,0.2720748,0.3769317,-0.003925018,0.01703001,-0.005929359,167.9,1058,3.3,0.27728,0.38346,0.00112,0.02206,0.00011,0.1147,0.0066,0.05752,0.00033,-1.74746,0.00045,0.27683,0.08281,0.72309,0.70832,4.02545,0.70764,0.70778,0.7075,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.469978,0.2835752,0.3922778,-0.00437673,0.01775881,-0.005958253,168.1,1060,3.5,0.28878,0.39881,0.00067,0.02279,8e-05,0.11473,0.00655,0.05714,0.00019,-1.73863,0.00027,0.28851,0.083,0.72411,0.70799,4.18629,0.70765,0.70779,0.70751,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.955675,0.3246522,0.4497344,-0.004133046,0.0208517,-0.005959635,168.3,1062,4,0.32985,0.45626,0.00091,0.02588,8e-05,0.11516,0.00653,0.05672,0.00023,-1.57279,0.00036,0.32949,0.08317,0.72295,0.70782,4.77352,0.70764,0.70778,0.7075,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.745944,0.3052323,0.4232037,-0.003979124,0.01956542,-0.005959,168.5,1064,3.8,0.31043,0.42973,0.00107,0.02459,8e-05,0.11453,0.00655,0.05723,0.00028,-1.81296,0.00043,0.31001,0.08262,0.72239,0.70812,4.51649,0.70766,0.7078,0.70751,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.69189,0.3011466,0.4172329,-0.003883624,0.019188,-0.006065488,168.7,1066,3.7,0.30635,0.42376,0.00116,0.02422,-3e-05,0.11459,0.00655,0.05714,0.00031,-1.79036,0.00047,0.30588,0.08271,0.72293,0.70772,4.45196,0.70769,0.70783,0.70755,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.827377,0.313527,0.4336861,-0.00396997,0.02026179,-0.005916603,168.9,1068,3.8,0.31873,0.44021,0.00107,0.02529,0.00012,0.11483,0.0066,0.05745,0.00028,-1.6985,0.00043,0.3183,0.08303,0.72403,0.7074,4.61739,0.70771,0.70784,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.610115,0.2941803,0.407717,-0.00427658,0.01851255,-0.006013383,169.1,1070,3.6,0.29938,0.41425,0.00077,0.02354,3e-05,0.11455,0.00651,0.05683,0.00021,-1.80563,0.00031,0.29907,0.0827,0.72272,0.70736,4.35319,0.70771,0.70784,0.70758,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.710758,0.3034292,0.4204826,-0.003568496,0.01931872,-0.005683559,169.3,1072,3.7,0.30863,0.42701,0.00148,0.02435,0.00036,0.11488,0.00655,0.05702,4e-04,-1.67934,0.00059,0.30804,0.08287,0.72277,0.70765,4.47637,0.70771,0.70785,0.70758,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.559144,0.2899973,0.4025914,-0.00394965,0.01847805,-0.005785183,169.5,1074,3.6,0.2952,0.40912,0.00109,0.02351,0.00025,0.11475,0.00659,0.05745,0.00031,-1.72969,0.00044,0.29476,0.08267,0.72155,0.70729,4.29274,0.7077,0.70784,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.661397,0.2992475,0.4140489,-0.004200742,0.01888427,-0.006022486,169.7,1076,3.7,0.30445,0.42058,0.00084,0.02391,2e-05,0.11467,0.00652,0.05685,0.00023,-1.75824,0.00034,0.30411,0.08292,0.72389,0.70733,4.41621,0.70766,0.70779,0.70753,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.598738,0.2937039,0.4071545,-0.003899317,0.0186028,-0.006042094,169.9,1078,3.6,0.29891,0.41368,0.00115,0.02363,0,0.11475,0.00655,0.05712,0.00032,-1.72762,0.00046,0.29845,0.08279,0.72255,0.7074,4.34071,0.70761,0.70772,0.7075,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.492766,0.2845759,0.3942545,-0.004233057,0.01783322,-0.005952178,170.1,1080,3.5,0.28978,0.40078,0.00081,0.02286,9e-05,0.11454,0.00653,0.05704,0.00023,-1.80784,0.00033,0.28945,0.08272,0.72303,0.70783,4.21207,0.70759,0.70769,0.70749,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.391404,0.2764628,0.3826739,-0.004127788,0.01711627,-0.006001825,170.3,1082,3.4,0.28167,0.3892,0.00092,0.02214,4e-05,0.11455,0.00652,0.05689,0.00027,-1.80452,0.00037,0.2813,0.08279,0.7237,0.70748,4.09026,0.70757,0.70767,0.70747,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.463859,0.2828503,0.3915754,-0.004268548,0.01759783,-0.00597966,170.5,1084,3.5,0.28805,0.3981,0.00078,0.02263,6e-05,0.11473,0.00652,0.05683,0.00022,-1.73868,0.00031,0.28774,0.08292,0.72356,0.70781,4.17854,0.70754,0.70762,0.70746,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.536329,0.2884386,0.4001107,-0.003815654,0.01823543,-0.005876747,170.7,1086,3.5,0.29364,0.40664,0.00123,0.02326,0.00016,0.11479,0.00657,0.05721,0.00035,-1.71499,0.00049,0.29315,0.08275,0.72212,0.70784,4.26559,0.70754,0.70762,0.70745,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.713667,0.3039474,0.420476,-0.004030115,0.0194787,-0.006229177,170.9,1088,3.7,0.30915,0.427,0.00101,0.02451,-0.00019,0.11479,0.00659,0.05739,0.00027,-1.71406,0.00041,0.30874,0.083,0.724,0.7078,4.48013,0.70755,0.70764,0.70747,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.636517,0.2966768,0.4111546,-0.004215745,0.01879747,-0.005976436,171.1,1090,3.6,0.30188,0.41768,0.00083,0.02382,6e-05,0.11466,0.00654,0.05704,0.00023,-1.76254,0.00033,0.30155,0.08278,0.72275,0.70756,4.38578,0.70756,0.70764,0.70748,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.650725,0.2979675,0.4127445,-0.004165336,0.01869206,-0.005929585,171.3,1092,3.7,0.30317,0.41927,0.00088,0.02372,0.00011,0.11465,0.00649,0.05657,0.00024,-1.76661,0.00035,0.30282,0.08281,0.72308,0.70765,4.40275,0.70757,0.70765,0.70748,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.572133,0.2913507,0.4034544,-0.003754408,0.01866369,-0.005674914,171.5,1094,3.6,0.29655,0.40998,0.00129,0.02369,0.00036,0.11457,0.00662,0.05779,0.00036,-1.79627,0.00052,0.29604,0.08273,0.72333,0.70748,4.30805,0.70759,0.70767,0.70751,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.435011,0.2798097,0.3878188,-0.004282184,0.01753419,-0.006185012,171.7,1096,3.4,0.28501,0.39435,0.00076,0.02256,-0.00015,0.1146,0.00656,0.05721,0.00022,-1.78799,0.00031,0.28471,0.08273,0.72274,0.70734,4.14284,0.7076,0.70768,0.70753,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.474215,0.283729,0.3929773,-0.003993373,0.01756126,-0.005947988,171.9,1098,3.5,0.28893,0.39951,0.00105,0.02259,9e-05,0.11479,0.00649,0.05654,3e-04,-1.71537,0.00042,0.28851,0.0829,0.72322,0.70736,4.19103,0.70761,0.70768,0.70754,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.274397,0.2663625,0.3692467,-0.004070191,0.01642748,-0.006072051,172.1,1100,3.3,0.27157,0.37578,0.00097,0.02145,-3e-05,0.11454,0.00654,0.05709,3e-04,-1.80728,0.00039,0.27117,0.08266,0.72268,0.7075,3.94901,0.70761,0.70768,0.70754,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.373039,0.2753082,0.3818658,-0.004278172,0.01706683,-0.005837335,172.3,1102,3.4,0.28051,0.38839,0.00077,0.02209,2e-04,0.11494,0.00654,0.05689,0.00023,-1.65906,0.00031,0.2802,0.08292,0.72223,0.70746,4.06994,0.70761,0.70768,0.70753,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.388513,0.2763429,0.3825404,-0.004101874,0.01726335,-0.006100466,172.5,1104,3.4,0.28155,0.38907,0.00094,0.02229,-6e-05,0.11461,0.00657,0.05729,0.00028,-1.7824,0.00038,0.28117,0.08282,0.72364,0.70747,4.08725,0.70758,0.70765,0.70751,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.328176,0.2712103,0.3760051,-0.003864247,0.01701793,-0.005950648,172.7,1106,3.3,0.27641,0.38253,0.00118,0.02205,9e-05,0.11472,0.00661,0.05763,0.00035,-1.73914,0.00047,0.27594,0.08276,0.72258,0.70768,4.01491,0.70756,0.70763,0.70749,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.312896,0.2700395,0.373929,-0.004353238,0.01646948,-0.006010389,172.9,1108,3.3,0.27524,0.38046,0.00069,0.0215,3e-05,0.11463,0.00648,0.0565,0.00021,-1.7761,0.00028,0.27496,0.08284,0.72345,0.70775,3.99603,0.70754,0.7076,0.70747,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.401586,0.2776929,0.3847052,-0.003857827,0.01746591,-0.005988712,173.1,1110,3.4,0.2829,0.39123,0.00119,0.02249,5e-05,0.11481,0.0066,0.05749,0.00035,-1.70817,0.00048,0.28242,0.08287,0.72309,0.70749,4.10395,0.70754,0.7076,0.70747,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.394029,0.2768554,0.3834654,-0.004390785,0.0173219,-0.005839517,173.3,1112,3.4,0.28206,0.38999,0.00065,0.02235,2e-04,0.1147,0.00657,0.05731,0.00019,-1.7497,0.00026,0.2818,0.08288,0.72324,0.70777,4.09438,0.70754,0.70761,0.70747,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.374094,0.2748814,0.3813524,-0.003879562,0.01698467,-0.006085092,173.5,1114,3.4,0.28008,0.38788,0.00117,0.02201,-5e-05,0.11475,0.00651,0.05675,0.00034,-1.73023,0.00047,0.27962,0.08272,0.72209,0.70772,4.06982,0.70757,0.70765,0.70748,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.762665,0.3082272,0.4271174,-0.003915371,0.01978621,-0.005930439,173.7,1116,3.8,0.31343,0.43365,0.00113,0.02481,0.00011,0.11506,0.00658,0.05722,3e-04,-1.61186,0.00045,0.31298,0.08304,0.72278,0.70762,4.54032,0.7076,0.7077,0.70751,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.894397,0.3187398,0.4419199,-0.003919591,0.02066399,-0.005822713,173.9,1118,3.9,0.32394,0.44845,0.00113,0.02569,0.00022,0.11497,0.00659,0.05729,0.00029,-1.64626,0.00045,0.32349,0.08293,0.72236,0.7076,4.69824,0.70764,0.70774,0.70754,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.559483,0.2898845,0.4010773,-0.004025309,0.01833369,-0.005994817,174.1,1120,3.6,0.29509,0.40761,0.00102,0.02336,4e-05,0.11431,0.00655,0.05731,0.00029,-1.89524,0.00041,0.29468,0.08264,0.72395,0.70777,4.29134,0.70767,0.70778,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.525316,0.2877754,0.3984122,-0.004087317,0.01806647,-0.005814124,174.3,1122,3.5,0.29298,0.40494,0.00096,0.02309,0.00023,0.11466,0.00654,0.05703,0.00027,-1.76166,0.00038,0.29259,0.08285,0.72351,0.70742,4.25216,0.7077,0.70781,0.70759,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.338884,0.2718515,0.3764253,-0.004191902,0.01685387,-0.005788298,174.5,1124,3.3,0.27705,0.38295,0.00085,0.02188,0.00025,0.11448,0.00654,0.05714,0.00025,-1.83092,0.00034,0.27671,0.08272,0.72347,0.70729,4.02664,0.70772,0.70783,0.70761,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.278796,0.2669493,0.3700387,-0.003743897,0.01653221,-0.005999049,174.7,1126,3.3,0.27215,0.37657,0.0013,0.02156,4e-05,0.11463,0.00656,0.05725,4e-04,-1.77396,0.00052,0.27163,0.08269,0.72272,0.70741,3.95477,0.70772,0.70783,0.70761,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.050565,0.2478967,0.3434672,-0.004211127,0.0148097,-0.006081692,174.9,1128,3.1,0.2531,0.35,0.00083,0.01984,-4e-05,0.1145,0.00649,0.05668,0.00027,-1.82479,0.00033,0.25276,0.08269,0.72315,0.70741,3.67937,0.70771,0.70782,0.70759,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.035463,0.2472294,0.3425551,-0.004164875,0.01499457,-0.005798029,175.1,1130,3,0.25243,0.34908,0.00088,0.02002,0.00024,0.11477,0.00658,0.05736,0.00029,-1.72278,0.00035,0.25208,0.08288,0.72313,0.7075,3.66286,0.7077,0.70782,0.70759,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.113562,0.2537318,0.3516884,-0.004319156,0.01533677,-0.00610395,175.3,1132,3.1,0.25893,0.35822,0.00073,0.02036,-6e-05,0.11482,0.00653,0.05685,0.00023,-1.7021,0.00029,0.25864,0.0829,0.72284,0.70781,3.757,0.70769,0.70781,0.70757,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.198931,0.2608863,0.3615904,-0.004168425,0.01594235,-0.006019662,175.5,1134,3.2,0.26609,0.36812,0.00088,0.02097,2e-05,0.11485,0.00654,0.05696,0.00027,-1.6903,0.00035,0.26574,0.08291,0.72283,0.708,3.85997,0.70768,0.7078,0.70756,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.186999,0.2597332,0.3595298,-0.004255028,0.01621576,-0.005919758,175.7,1136,3.2,0.26494,0.36606,0.00079,0.02124,0.00012,0.11464,0.00665,0.05803,0.00025,-1.7723,0.00032,0.26462,0.08287,0.72375,0.70805,3.84513,0.70769,0.70781,0.70758,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.234526,0.2637693,0.3651502,-0.004024851,0.01626476,-0.006181751,175.9,1138,3.2,0.26897,0.37168,0.00102,0.02129,-0.00014,0.11469,0.00657,0.05729,0.00031,-1.75214,0.00041,0.26856,0.08287,0.72367,0.70807,3.90227,0.70771,0.70783,0.70759,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.448002,0.2815756,0.3900769,-0.004177019,0.01759655,-0.00589229,176.1,1140,3.5,0.28678,0.39661,0.00087,0.02262,0.00015,0.11482,0.00655,0.05704,0.00025,-1.70346,0.00035,0.28643,0.08292,0.72308,0.70812,4.15987,0.70773,0.70786,0.7076,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.3112,0.269952,0.3734374,-0.003970977,0.01663436,-0.006060753,176.3,1142,3.3,0.27515,0.37997,0.00107,0.02166,-2e-05,0.11454,0.00653,0.05701,0.00032,-1.81013,0.00043,0.27472,0.08281,0.72416,0.70803,3.99376,0.70776,0.70788,0.70763,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.14269,0.2558698,0.3540132,-0.004275342,0.01571219,-0.006019202,176.5,1144,3.1,0.26107,0.36054,0.00077,0.02074,2e-05,0.1145,0.00659,0.05752,0.00024,-1.82505,0.00031,0.26076,0.08281,0.72411,0.70786,3.79095,0.70778,0.7079,0.70767,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.370971,0.2751181,0.381343,-0.004123976,0.01695214,-0.0058458,176.7,1146,3.4,0.28032,0.38787,0.00092,0.02198,0.00019,0.11485,0.00651,0.05667,0.00027,-1.69105,0.00037,0.27995,0.0829,0.72272,0.70769,4.06699,0.7078,0.70791,0.70769,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
"Test1","MW","IsoFish",2017-06-13,"Its a Smelt","Adult",3.264439,0.2658159,0.3682491,-0.004003934,0.01660633,-0.005849417,176.9,1148,3.3,0.27102,0.37478,0.00104,0.02163,0.00019,0.11459,0.00661,0.05772,0.00032,-1.79066,0.00042,0.2706,0.08274,0.72314,0.70751,3.93766,0.70782,0.70792,0.70771,10,0.5,9.8,"Moving average",20,50,150,1.85,40,5,50,"0.975",1804
