"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
3.252695,0.2658068,0.3690911,-0.005068292,0.01639517,-0.005867654,122.1,782,3.3,0.27251,0.37745,-9e-05,0.02109,2e-05,0.11532,0.00645,0.05589,-3e-05,-1.51212,-4e-05,0.27254,0.08327,0.72197,0.70952,3.94406,"none",0.70919,0.70937,0.70901,"Comment",-1,-1,"",""
3.462601,0.2833764,0.3933747,-0.004658778,0.01756441,-0.00583629,122.3,784,3.5,0.29008,0.40173,0.00032,0.02226,5e-05,0.11535,0.00639,0.05542,9e-05,-1.50384,0.00013,0.28995,0.08325,0.72206,0.70943,4.19682,"none",0.70913,0.70936,0.70891,"Comment",-1,-1,"",""
3.494542,0.285965,0.3969241,-0.005322446,0.01766091,-0.005940168,122.5,786,3.5,0.29267,0.40528,-0.00034,0.02236,-5e-05,0.11531,0.00636,0.05517,-1e-04,-1.51832,-0.00014,0.2928,0.08331,0.72213,0.70936,4.23526,"none",0.70909,0.70935,0.70883,"Comment",-1,-1,"",""
3.434479,0.2808494,0.3894995,-0.004569838,0.01751229,-0.005811575,122.7,788,3.5,0.28755,0.39786,0.00041,0.02221,8e-05,0.11516,0.00643,0.05583,0.00012,-1.57287,0.00016,0.28739,0.08319,0.72274,0.70918,4.16221,"none",0.70902,0.70929,0.70876,"Comment",-1,-1,"",""
3.361789,0.2743802,0.3807393,-0.004726214,0.01694594,-0.006014666,122.9,790,3.4,0.28108,0.3891,0.00025,0.02165,-0.00013,0.11505,0.0064,0.05563,7e-05,-1.61637,1e-04,0.28098,0.08308,0.72239,0.70902,4.07379,"none",0.70894,0.7092,0.70869,"Comment",-1,-1,"",""
3.172357,0.2587167,0.3593187,-0.00477553,0.01592255,-0.005840798,123.1,792,3.2,0.26542,0.36768,2e-04,0.02062,5e-05,0.11516,0.00646,0.05609,6e-05,-1.57217,8e-05,0.26534,0.08311,0.72187,0.70863,3.84627,"none",0.70887,0.70909,0.70864,"Comment",-1,-1,"",""
3.055352,0.2487952,0.3456807,-0.004995635,0.01513602,-0.005873648,123.3,794,3.1,0.2555,0.35404,-2e-05,0.01984,1e-05,0.11511,0.00645,0.05603,-1e-05,-1.59223,-1e-05,0.2555,0.08307,0.72166,0.70848,3.70501,"none",0.70879,0.70898,0.70861,"Comment",-1,-1,"",""
2.841728,0.230989,0.3209627,-0.004543621,0.01386029,-0.005871409,123.5,796,2.9,0.23769,0.32932,0.00044,0.01856,2e-05,0.11507,0.00648,0.05636,0.00015,-1.60906,0.00017,0.23752,0.08299,0.72175,0.7085,3.4474,"none",0.70872,0.70886,0.70858,"Comment",-1,-1,"",""
2.90865,0.2366821,0.3290888,-0.005130994,0.01406895,-0.005779317,123.7,798,2.9,0.24338,0.33745,-0.00015,0.01877,0.00011,0.11521,0.00641,0.05562,-5e-05,-1.55413,-6e-05,0.24344,0.08312,0.72125,0.70867,3.52859,"none",0.70866,0.70876,0.70857,"Comment",-1,-1,"",""
3.083107,0.2519506,0.3503606,-0.004503098,0.01530881,-0.005803213,123.9,800,3.1,0.25865,0.35872,0.00048,0.02001,8e-05,0.11559,0.00645,0.05578,0.00015,-1.41165,0.00019,0.25846,0.08328,0.72104,0.70867,3.74057,"none",0.70862,0.70867,0.70857,"Comment",-1,-1,"",""
