"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.453617,0.1156807,0.1623837,-0.0046964,0.009022915,-0.004958629,160.1,808,1.5,0.12097,0.16732,0.00037,0.00938,0.00013,0.11463,0.00642,0.05604,0.00025,-1.77521,0.00015,0.12083,0.08278,0.72302,0.70781,1.75716,"none",0.70807,0.7083,0.70784,"Comment",-1,-1,"Sample ID",""
1.503142,0.120001,0.1684634,-0.005070025,0.009545126,-0.005204571,160.3,810,1.5,0.12529,0.1734,0,0.0099,-0.00011,0.1149,0.00656,0.05708,0,-1.67399,0,0.1253,0.08302,0.72259,0.70791,1.81775,"none",0.70814,0.70838,0.70789,"Comment",-1,-1,"Sample ID",""
1.602006,0.1282183,0.1799083,-0.004699457,0.01014443,-0.005007632,160.5,812,1.6,0.13351,0.18484,0.00037,0.0105,9e-05,0.11495,0.00653,0.05679,0.00023,-1.65377,0.00015,0.13336,0.08294,0.7223,0.70842,1.93673,"none",0.70821,0.70845,0.70797,"Comment",-1,-1,"Sample ID",""
1.655962,0.1326234,0.1861237,-0.005251817,0.009877514,-0.005239343,160.7,814,1.7,0.13792,0.19106,-0.00019,0.01023,-0.00015,0.11496,0.00616,0.05355,-0.00011,-1.65076,-7e-05,0.13799,0.08303,0.72186,0.70852,2.00126,"none",0.70828,0.70848,0.70808,"Comment",-1,-1,"Sample ID",""
1.678447,0.1347791,0.1887425,-0.005013602,0.0102798,-0.005128368,160.9,816,1.7,0.14007,0.19368,5e-05,0.01063,-4e-05,0.11498,0.00631,0.0549,3e-05,-1.64312,2e-05,0.14005,0.08314,0.72323,0.70829,2.02883,"none",0.70834,0.70851,0.70817,"Comment",-1,-1,"Sample ID",""
1.643026,0.1315044,0.1846478,-0.005061598,0.01025858,-0.004989797,161.1,818,1.6,0.1368,0.18958,0,0.01061,1e-04,0.11496,0.00643,0.05597,0,-1.64819,0,0.1368,0.08295,0.72158,0.70865,1.98604,"none",0.7084,0.70853,0.70827,"Comment",-1,-1,"Sample ID",""
1.642369,0.1314084,0.1842493,-0.004704847,0.01034203,-0.004941736,161.3,820,1.6,0.1367,0.18918,0.00036,0.01069,0.00015,0.11477,0.00649,0.05653,0.00022,-1.72244,0.00014,0.13656,0.08284,0.72259,0.70856,1.98483,"none",0.70844,0.70851,0.70837,"Comment",-1,-1,"Sample ID",""
1.663222,0.1335725,0.186875,-0.004809147,0.01015974,-0.005163379,161.5,822,1.7,0.13887,0.19181,0.00026,0.01051,-7e-05,0.11491,0.0063,0.05481,0.00015,-1.66966,1e-04,0.13876,0.08313,0.72398,0.70847,2.01033,"none",0.70842,0.7085,0.70833,"Comment",-1,-1,"Sample ID",""
1.706915,0.1368095,0.191838,-0.005028483,0.0106345,-0.005116589,161.7,824,1.7,0.1421,0.19677,4e-05,0.01099,-2e-05,0.11487,0.00641,0.05584,2e-05,-1.6824,1e-05,0.14209,0.08295,0.72217,0.70833,2.06278,"none",0.70838,0.70848,0.70829,"Comment",-1,-1,"Sample ID",""
1.624593,0.1298676,0.1819046,-0.005291627,0.009902183,-0.005010682,161.9,826,1.6,0.13516,0.18684,-0.00023,0.01026,8e-05,0.11458,0.00629,0.05489,-0.00014,-1.79335,-9e-05,0.13525,0.08294,0.72341,0.70842,1.96296,"none",0.70839,0.70848,0.7083,"Comment",-1,-1,"Sample ID",""
1.630024,0.1303922,0.1831899,-0.004855816,0.01011086,-0.004825811,162.3,830,1.6,0.13569,0.18812,0.00021,0.01046,0.00027,0.11499,0.0064,0.05562,0.00013,-1.63966,8e-05,0.1356,0.08288,0.72126,0.7084,1.97023,"none",0.70835,0.70842,0.70827,"Comment",-1,-1,"Sample ID",""
1.672311,0.1339172,0.1877528,-0.004912074,0.01043629,-0.005313626,162.5,832,1.7,0.13921,0.19269,0.00015,0.01079,-0.00022,0.11481,0.00643,0.05599,9e-05,-1.70727,6e-05,0.13915,0.08291,0.72247,0.70832,2.02096,"none",0.70834,0.70841,0.70827,"Comment",-1,-1,"Sample ID",""
