"Blk88","Blk87","Blk86","Blk85","Blk84","Blk83","CycleSecs","name"
"-0.005864034","-0.005363031","-0.006096629","-0.005028316","-0.00345523","-0.005709375","163.7","PC_2016_01_A2_4R.run"
"-0.006234291","-0.00525914","-0.005955288","-0.00499525","-0.003218351","-0.005476595","163.9","PC_2016_01_A2_4R.run"
"-0.005940327","-0.005358411","-0.005941368","-0.005521758","-0.003464469","-0.005736035","164.1","PC_2016_01_A2_4R.run"
"-0.00615355","-0.005226225","-0.005848011","-0.00460273","-0.003408109","-0.005671902","164.3","PC_2016_01_A2_4R.run"
"-0.005926923","-0.005188975","-0.006065126","-0.005389941","-0.003497571","-0.005889844","164.5","PC_2016_01_A2_4R.run"
"-0.00603552","-0.005246492","-0.005765029","-0.004592397","-0.003326142","-0.005451676","164.7","PC_2016_01_A2_4R.run"
"-0.00609293","-0.005557346","-0.006040085","-0.005274909","-0.003450527","-0.005736409","164.9","PC_2016_01_A2_4R.run"
"-0.005978587","-0.005215379","-0.006090858","-0.005163513","-0.003270184","-0.005437879","165.1","PC_2016_01_A2_4R.run"
"-0.006125573","-0.00532424","-0.005982201","-0.005166113","-0.003455314","-0.005943154","165.3","PC_2016_01_A2_4R.run"
"-0.005776925","-0.00510474","-0.006017495","-0.005020841","-0.003381414","-0.005788879","165.5","PC_2016_01_A2_4R.run"
"-0.006200051","-0.005433925","-0.005999309","-0.004896915","-0.003241139","-0.005605314","165.7","PC_2016_01_A2_4R.run"
"-0.00603659","-0.005236709","-0.006071545","-0.004944416","-0.003675982","-0.005634946","165.9","PC_2016_01_A2_4R.run"
"-0.005870744","-0.005344","-0.005879282","-0.005357515","-0.003157669","-0.005545007","166.1","PC_2016_01_A2_4R.run"
"-0.006018096","-0.005582774","-0.005820642","-0.005279981","-0.003548526","-0.005665827","166.3","PC_2016_01_A2_4R.run"
"-0.006049164","-0.005047895","-0.005964346","-0.004982071","-0.00352111","-0.005744206","166.5","PC_2016_01_A2_4R.run"
"-0.00610212","-0.00548484","-0.005916578","-0.005072452","-0.003342259","-0.00566998","166.7","PC_2016_01_A2_4R.run"
"-0.005950501","-0.005217383","-0.005931288","-0.005130002","-0.003451621","-0.00572325","166.9","PC_2016_01_A2_4R.run"
"-0.005945966","-0.005261672","-0.006166799","-0.004791237","-0.003302806","-0.005581366","167.1","PC_2016_01_A2_4R.run"
"-0.006055348","-0.005433079","-0.006022922","-0.005383469","-0.003462563","-0.005663389","167.3","PC_2016_01_A2_4R.run"
"-0.006019266","-0.005155892","-0.005806638","-0.004943923","-0.003369779","-0.0055721","167.5","PC_2016_01_A2_4R.run"
"-0.00601728","-0.005300892","-0.00606466","-0.005134677","-0.003582078","-0.00596382","167.7","PC_2016_01_A2_4R.run"
"-0.005975795","-0.00513465","-0.006027158","-0.005106751","-0.003279834","-0.00543238","167.9","PC_2016_01_A2_4R.run"
"-0.006005735","-0.005488178","-0.006083573","-0.005131152","-0.003588852","-0.005893394","168.1","PC_2016_01_A2_4R.run"
"-0.006018613","-0.005486814","-0.005988971","-0.005050287","-0.003268891","-0.005576147","168.3","PC_2016_01_A2_4R.run"
"-0.00614601","-0.005251545","-0.005914543","-0.005113548","-0.003347222","-0.005696125","168.5","PC_2016_01_A2_4R.run"
"-0.006117094","-0.00526648","-0.006145249","-0.004736527","-0.003213596","-0.005810803","168.7","PC_2016_01_A2_4R.run"
"-0.006043467","-0.0053804","-0.005885778","-0.005542397","-0.003553907","-0.005669842","168.9","PC_2016_01_A2_4R.run"
"-0.005998334","-0.00509777","-0.005972633","-0.004700932","-0.003197484","-0.005486554","169.1","PC_2016_01_A2_4R.run"
"-0.006213926","-0.005474394","-0.006073367","-0.005199337","-0.003484798","-0.005972055","169.3","PC_2016_01_A2_4R.run"
"-0.005970532","-0.0051626","-0.006220891","-0.004737445","-0.003401946","-0.005513487","169.5","PC_2016_01_A2_4R.run"
"-0.006090605","-0.005508301","-0.005942523","-0.005099106","-0.00330621","-0.005539851","169.7","PC_2016_01_A2_4R.run"
"-0.006021604","-0.005144981","-0.005947095","-0.005087509","-0.003475581","-0.005749548","169.9","PC_2016_01_A2_4R.run"
"-0.006155143","-0.005687894","-0.005975809","-0.005311555","-0.003429692","-0.005847911","170.1","PC_2016_01_A2_4R.run"
"-0.006024178","-0.004819412","-0.005966651","-0.004859525","-0.003425616","-0.005689068","170.3","PC_2016_01_A2_4R.run"
"-0.005831051","-0.005577314","-0.005998936","-0.005107509","-0.003429078","-0.005698915","170.5","PC_2016_01_A2_4R.run"
"-0.006174203","-0.005198091","-0.005956225","-0.005012922","-0.003302658","-0.005631585","170.7","PC_2016_01_A2_4R.run"
"-0.005861463","-0.005397335","-0.005918923","-0.004999396","-0.003337159","-0.005650956","170.9","PC_2016_01_A2_4R.run"
"-0.005760461","-0.005411744","-0.006005167","-0.00490254","-0.003393042","-0.005673083","171.1","PC_2016_01_A2_4R.run"
"-0.00620374","-0.005108831","-0.005792305","-0.005118342","-0.003379733","-0.005706113","171.3","PC_2016_01_A2_4R.run"
"-0.005848483","-0.005296512","-0.006029997","-0.004963868","-0.003411104","-0.005710439","171.5","PC_2016_01_A2_4R.run"
"-0.006045007","-0.00535672","-0.006228721","-0.005253254","-0.003563149","-0.005711006","171.7","PC_2016_01_A2_4R.run"
"-0.005967488","-0.005011484","-0.005742087","-0.004716429","-0.003259383","-0.005528157","171.9","PC_2016_01_A2_4R.run"
"-0.006328166","-0.005318398","-0.005978344","-0.004972114","-0.003401526","-0.005565023","172.1","PC_2016_01_A2_4R.run"
"-0.006209375","-0.005486834","-0.006116149","-0.005088175","-0.003615704","-0.005826563","172.3","PC_2016_01_A2_4R.run"
"-0.005964424","-0.004994502","-0.005898188","-0.005051354","-0.003277342","-0.00564203","172.5","PC_2016_01_A2_4R.run"
"-0.005930015","-0.005323265","-0.005783491","-0.004944547","-0.003527621","-0.005541203","172.7","PC_2016_01_A2_4R.run"
"-0.006147356","-0.005373035","-0.006162158","-0.005135092","-0.003460491","-0.005902133","172.9","PC_2016_01_A2_4R.run"
"-0.005933509","-0.005484649","-0.005900902","-0.005008578","-0.003324945","-0.005607164","173.1","PC_2016_01_A2_4R.run"
"-0.005876513","-0.005075444","-0.006096611","-0.004937347","-0.003210936","-0.005575018","173.3","PC_2016_01_A2_4R.run"
"-0.006104209","-0.005464332","-0.006153482","-0.005090876","-0.003493576","-0.005827169","173.5","PC_2016_01_A2_4R.run"
"-0.006139788","-0.005305135","-0.005864997","-0.005297884","-0.003568385","-0.005934334","173.7","PC_2016_01_A2_4R.run"
"-0.006099796","-0.005106822","-0.006090874","-0.005127746","-0.003328869","-0.005549961","173.9","PC_2016_01_A2_4R.run"
"-0.005776139","-0.005306073","-0.005748402","-0.004901737","-0.003217011","-0.005685904","174.1","PC_2016_01_A2_4R.run"
"-0.006105568","-0.005174666","-0.006113803","-0.005344919","-0.00359176","-0.005750865","174.3","PC_2016_01_A2_4R.run"
"-0.005805249","-0.005554304","-0.005976351","-0.005218101","-0.003521641","-0.005783768","174.5","PC_2016_01_A2_4R.run"
"-0.006151677","-0.004905877","-0.006040437","-0.005005232","-0.003439164","-0.005370767","174.7","PC_2016_01_A2_4R.run"
"-0.005904159","-0.005402969","-0.00594393","-0.004844648","-0.003394127","-0.005766589","174.9","PC_2016_01_A2_4R.run"
"-0.006037761","-0.005188307","-0.006247598","-0.005112079","-0.003419295","-0.005718975","175.1","PC_2016_01_A2_4R.run"
"-0.006103328","-0.005451627","-0.006247816","-0.005391187","-0.003570062","-0.00586501","175.3","PC_2016_01_A2_4R.run"
"-0.00616461","-0.005265936","-0.00588351","-0.004648181","-0.003252025","-0.005647137","175.5","PC_2016_01_A2_4R.run"
"-0.005909419","-0.005282711","-0.006205315","-0.005305456","-0.003510321","-0.005850004","175.7","PC_2016_01_A2_4R.run"
"-0.006004947","-0.005131033","-0.00583751","-0.005027801","-0.003328224","-0.005572616","175.9","PC_2016_01_A2_4R.run"
"-0.006150974","-0.005166888","-0.006139404","-0.005141367","-0.003379785","-0.005567668","176.1","PC_2016_01_A2_4R.run"
"-0.006102404","-0.005304014","-0.006071338","-0.005077763","-0.003597129","-0.006008085","176.3","PC_2016_01_A2_4R.run"
"-0.005887968","-0.005147011","-0.005971735","-0.005001407","-0.003453966","-0.005642551","176.5","PC_2016_01_A2_4R.run"
"-0.005882858","-0.005576544","-0.005938058","-0.005214228","-0.003441284","-0.00578892","176.7","PC_2016_01_A2_4R.run"
"-0.005585844","-0.004898009","-0.006160762","-0.003970031","-0.003278553","-0.005534051","176.9","PC_2016_01_A2_4R.run"
"-0.004843394","-0.004346629","-0.005740652","-0.002752749","-0.003518047","-0.005591403","177.1","PC_2016_01_A2_4R.run"
"-0.005082039","-0.004198894","-0.005967084","-0.002719812","-0.003374223","-0.005722306","177.3","PC_2016_01_A2_4R.run"
"-0.004987784","-0.003982887","-0.00608947","-0.002589568","-0.003320933","-0.005802572","177.5","PC_2016_01_A2_4R.run"
"-0.005142294","-0.004580455","-0.005664039","-0.002904144","-0.003617005","-0.005999111","177.7","PC_2016_01_A2_4R.run"
"-0.005425701","-0.004321103","-0.006125282","-0.00328758","-0.003417305","-0.005488674","177.9","PC_2016_01_A2_4R.run"
"-0.005500395","-0.004742602","-0.006017143","-0.003838493","-0.003390189","-0.005635994","178.1","PC_2016_01_A2_4R.run"
"-0.005677676","-0.005102756","-0.006112043","-0.004143656","-0.003485268","-0.005549625","178.3","PC_2016_01_A2_4R.run"
"-0.005762299","-0.004718438","-0.005867105","-0.004135497","-0.003310878","-0.005725348","178.5","PC_2016_01_A2_4R.run"
"-0.005656443","-0.005195283","-0.005804264","-0.00460826","-0.003478384","-0.005821974","178.7","PC_2016_01_A2_4R.run"
"-0.004144754","-0.004918169","-0.005935096","-0.004747454","-0.003530514","-0.00591044","178.9","PC_2016_01_A2_4R.run"
"0.006708205","-0.004080618","-0.004437258","-0.0046312","-0.00320818","-0.00564116","179.1","PC_2016_01_A2_4R.run"
"-0.007095221","-0.005124144","-0.006204355","-0.004563509","-0.003408312","-0.005470941","179.3","PC_2016_01_A2_4R.run"
"-0.005551542","-0.00499973","-0.005793841","-0.005032734","-0.003556137","-0.005730426","179.5","PC_2016_01_A2_4R.run"
"-0.005294153","-0.005205175","-0.006017499","-0.004621509","-0.003536984","-0.005616267","179.7","PC_2016_01_A2_4R.run"
"-0.004461189","-0.005120337","-0.005737184","-0.004791497","-0.003646905","-0.006061439","179.9","PC_2016_01_A2_4R.run"
"-0.003341011","-0.004777892","-0.005835853","-0.004651343","-0.003238876","-0.005594881","180.1","PC_2016_01_A2_4R.run"
"-0.004025479","-0.00529066","-0.005760236","-0.004861993","-0.003465134","-0.00562666","180.3","PC_2016_01_A2_4R.run"
"-0.003868177","-0.004619964","-0.005659827","-0.004238941","-0.003440428","-0.005443575","180.5","PC_2016_01_A2_4R.run"
"-0.003214672","-0.005059669","-0.005940845","-0.004867266","-0.003595494","-0.005599289","180.7","PC_2016_01_A2_4R.run"
"-0.004024273","-0.005064968","-0.005579009","-0.00474762","-0.003652537","-0.00595089","180.9","PC_2016_01_A2_4R.run"
"-0.00452309","-0.005020431","-0.005613078","-0.004618624","-0.003443691","-0.00565803","181.1","PC_2016_01_A2_4R.run"
"-0.004728494","-0.004869004","-0.005962114","-0.004521507","-0.00342161","-0.005898513","181.3","PC_2016_01_A2_4R.run"
"-0.004668229","-0.005111303","-0.005768167","-0.00496373","-0.003366365","-0.005552944","181.5","PC_2016_01_A2_4R.run"
"-0.004402254","-0.005075329","-0.00554929","-0.004482323","-0.003346654","-0.005703649","181.7","PC_2016_01_A2_4R.run"
"-0.004530622","-0.005244474","-0.006086329","-0.004832529","-0.003480105","-0.00573699","181.9","PC_2016_01_A2_4R.run"
"-0.002984512","-0.004964854","-0.005625887","-0.005018652","-0.003540669","-0.005766568","182.1","PC_2016_01_A2_4R.run"
"-0.0004372225","-0.004728186","-0.005329071","-0.00461887","-0.003575695","-0.005852886","182.3","PC_2016_01_A2_4R.run"
"0.03478246","-0.001615845","-0.00117877","-0.004976938","-0.003349637","-0.005654087","182.5","PC_2016_01_A2_4R.run"
"0.002568578","-0.004705526","-0.004980128","-0.004647401","-0.003276664","-0.005586384","182.7","PC_2016_01_A2_4R.run"
"0.01631705","-0.003142464","-0.003236262","-0.004713477","-0.003485096","-0.005727008","182.9","PC_2016_01_A2_4R.run"
"0.01574821","-0.003390954","-0.003625242","-0.00484757","-0.003102689","-0.005565804","183.1","PC_2016_01_A2_4R.run"
"0.02109397","-0.002932504","-0.002694864","-0.004686373","-0.003454279","-0.005990785","183.3","PC_2016_01_A2_4R.run"
"0.02429217","-0.002692632","-0.002581961","-0.004734968","-0.003252089","-0.00560305","183.5","PC_2016_01_A2_4R.run"
"0.02280415","-0.002669887","-0.002846106","-0.004626583","-0.00311397","-0.005828253","183.7","PC_2016_01_A2_4R.run"
"0.03070378","-0.002151904","-0.001669918","-0.00483565","-0.003571164","-0.005702944","183.9","PC_2016_01_A2_4R.run"
"0.04766977","-0.0005827276","0.0003598133","-0.004695362","-0.00314964","-0.005725092","184.1","PC_2016_01_A2_4R.run"
"0.04092985","-0.001430151","-0.0007214425","-0.004905195","-0.003172769","-0.005793629","1368.8","PC_2016_01_A2_4R.run"
"0.02032997","-0.003118755","-0.003046416","-0.005049874","-0.003320998","-0.005862651","1369","PC_2016_01_A2_4R.run"
"0.01275604","-0.003644875","-0.00385635","-0.004702725","-0.003049351","-0.005678609","1369.2","PC_2016_01_A2_4R.run"
"0.01158211","-0.003753332","-0.00404125","-0.005097215","-0.003313401","-0.00577862","1369.4","PC_2016_01_A2_4R.run"
"0.01062158","-0.0038432","-0.003941332","-0.004988607","-0.003459977","-0.005679235","1369.6","PC_2016_01_A2_4R.run"
"0.003132844","-0.004516243","-0.005145642","-0.005248133","-0.003335939","-0.005783171","1369.8","PC_2016_01_A2_4R.run"
"0.002248661","-0.004385643","-0.004843745","-0.00482498","-0.003417998","-0.005570293","1370","PC_2016_01_A2_4R.run"
"-0.000971874","-0.005032624","-0.005324741","-0.004939592","-0.00341446","-0.005669977","1370.2","PC_2016_01_A2_4R.run"
"-0.0003673202","-0.004694197","-0.005345239","-0.00513327","-0.003289759","-0.005695124","1370.4","PC_2016_01_A2_4R.run"
"-0.001672061","-0.005105816","-0.005544215","-0.005288042","-0.003484757","-0.005701903","1370.6","PC_2016_01_A2_4R.run"
"-0.001210408","-0.004730297","-0.005339663","-0.004604026","-0.00330216","-0.005482154","1370.8","PC_2016_01_A2_4R.run"
"-0.003206275","-0.004890484","-0.005510175","-0.005281051","-0.003650789","-0.005885659","1371","PC_2016_01_A2_4R.run"
"-0.0001539005","-0.004718811","-0.005418824","-0.005071579","-0.003276604","-0.005743853","1371.2","PC_2016_01_A2_4R.run"
"-0.00386442","-0.005242635","-0.005696243","-0.005009836","-0.003614131","-0.005651432","1371.4","PC_2016_01_A2_4R.run"
"-0.003951279","-0.005190569","-0.005539903","-0.004888087","-0.003351812","-0.005811573","1371.6","PC_2016_01_A2_4R.run"
"-0.003887403","-0.005148671","-0.005988411","-0.005311401","-0.003331334","-0.005448433","1371.8","PC_2016_01_A2_4R.run"
"-0.004207429","-0.004979312","-0.005762156","-0.005107891","-0.003391092","-0.005753935","1372","PC_2016_01_A2_4R.run"
"-0.004093558","-0.005070711","-0.005633734","-0.004906293","-0.003683512","-0.005730956","1372.2","PC_2016_01_A2_4R.run"
"-0.003616421","-0.005061698","-0.005853307","-0.00508098","-0.003224903","-0.005756509","1372.4","PC_2016_01_A2_4R.run"
"-0.004202572","-0.005102276","-0.005696935","-0.005061888","-0.003342114","-0.005739484","1372.6","PC_2016_01_A2_4R.run"
"-0.00428303","-0.005284832","-0.005988453","-0.005434801","-0.00337089","-0.005715675","1372.8","PC_2016_01_A2_4R.run"
"-0.003598297","-0.005015897","-0.005508819","-0.004935311","-0.00359938","-0.005885135","1373","PC_2016_01_A2_4R.run"
"-0.004935545","-0.005169832","-0.00591153","-0.005001727","-0.003218755","-0.005569018","1373.2","PC_2016_01_A2_4R.run"
"-0.004219422","-0.00519994","-0.005992006","-0.004986877","-0.003393506","-0.005732768","1373.4","PC_2016_01_A2_4R.run"
"-0.003533025","-0.005134702","-0.005679427","-0.00508704","-0.003516633","-0.005694249","1373.6","PC_2016_01_A2_4R.run"
"-0.004701129","-0.005338963","-0.005771538","-0.004746119","-0.00337432","-0.005600197","1373.8","PC_2016_01_A2_4R.run"
"-0.004495249","-0.004896148","-0.005915775","-0.005287633","-0.00347982","-0.005816328","1374","PC_2016_01_A2_4R.run"
"-0.003428739","-0.005148727","-0.006012764","-0.005012954","-0.003386306","-0.005735538","1374.2","PC_2016_01_A2_4R.run"
"-0.004898747","-0.005071802","-0.005801998","-0.005126321","-0.003217051","-0.005568575","1374.4","PC_2016_01_A2_4R.run"
"-0.00393764","-0.005364587","-0.005813674","-0.004923285","-0.003514862","-0.00556259","1374.6","PC_2016_01_A2_4R.run"
"-0.004659268","-0.00532886","-0.00585266","-0.005240269","-0.003406015","-0.005654461","1374.8","PC_2016_01_A2_4R.run"
"-0.004843574","-0.004770536","-0.005841235","-0.005143088","-0.003524715","-0.005595368","1375","PC_2016_01_A2_4R.run"
"-0.004641948","-0.00544106","-0.006182524","-0.00516593","-0.003471524","-0.005803648","1375.2","PC_2016_01_A2_4R.run"
"-0.00463363","-0.004939076","-0.005745251","-0.005047665","-0.003586737","-0.005737959","1375.4","PC_2016_01_A2_4R.run"
"-0.004770405","-0.0052457","-0.005882426","-0.005112551","-0.003370711","-0.005667611","1375.6","PC_2016_01_A2_4R.run"
"-0.004592817","-0.005268733","-0.005837685","-0.005008166","-0.003467786","-0.005709448","1375.8","PC_2016_01_A2_4R.run"
"-0.00519213","-0.005260782","-0.005941283","-0.004891785","-0.003623886","-0.005591004","1376","PC_2016_01_A2_4R.run"
"-0.005268871","-0.005179711","-0.005886485","-0.005040745","-0.003061055","-0.005871061","1376.2","PC_2016_01_A2_4R.run"
"-0.004972346","-0.005231609","-0.006021231","-0.004805884","-0.003588011","-0.005624581","1376.4","PC_2016_01_A2_4R.run"
"-0.005034046","-0.005116466","-0.005871346","-0.005348053","-0.003382906","-0.005735336","1376.6","PC_2016_01_A2_4R.run"
"-0.004726402","-0.005152884","-0.006075616","-0.004976617","-0.003513891","-0.00583322","1376.8","PC_2016_01_A2_4R.run"
"-0.005111923","-0.005006994","-0.005588124","-0.004886815","-0.003616815","-0.005906418","1377","PC_2016_01_A2_4R.run"
"-0.005252887","-0.005201377","-0.005988355","-0.005124238","-0.003437132","-0.005517599","1377.2","PC_2016_01_A2_4R.run"
"-0.005289958","-0.00508255","-0.006069558","-0.005124345","-0.003438873","-0.005876562","1377.4","PC_2016_01_A2_4R.run"
"-0.005187151","-0.004995293","-0.005811383","-0.004837491","-0.003351539","-0.005698788","1377.6","PC_2016_01_A2_4R.run"
"-0.005558751","-0.005381628","-0.006052331","-0.005187949","-0.003427391","-0.005636659","1377.8","PC_2016_01_A2_4R.run"
"-0.005341908","-0.005386766","-0.005955079","-0.004649444","-0.003413779","-0.005571863","1378","PC_2016_01_A2_4R.run"
"-0.005273309","-0.005278672","-0.005864021","-0.005373089","-0.003507906","-0.005896694","1378.2","PC_2016_01_A2_4R.run"
"-0.005248422","-0.005106181","-0.005885445","-0.004755329","-0.003414335","-0.005662758","1378.4","PC_2016_01_A2_4R.run"
"-0.005123627","-0.004929961","-0.00582274","-0.004947172","-0.003261729","-0.005561376","1378.6","PC_2016_01_A2_4R.run"
"-0.00588592","-0.005560558","-0.006162035","-0.005219311","-0.003452133","-0.00559488","1378.8","PC_2016_01_A2_4R.run"
"-0.005184941","-0.005007599","-0.005876738","-0.004783099","-0.003393465","-0.005710787","1379","PC_2016_01_A2_4R.run"
"-0.005916315","-0.005343414","-0.005843574","-0.004951884","-0.003602853","-0.00554392","1379.2","PC_2016_01_A2_4R.run"
"-0.005924656","-0.005286536","-0.006075896","-0.005089677","-0.003337463","-0.005688175","1379.4","PC_2016_01_A2_4R.run"
"-0.00555213","-0.005139196","-0.00599696","-0.005321193","-0.003619937","-0.005764924","1379.6","PC_2016_01_A2_4R.run"
"-0.006137636","-0.005213537","-0.006052359","-0.004984467","-0.003400273","-0.005655922","1.1","PC_2016_01_A3_6R.run"
"-0.005982215","-0.005199502","-0.006042418","-0.00507191","-0.003444738","-0.005673753","1.2","PC_2016_01_A3_6R.run"
"-0.006053671","-0.005257424","-0.006050637","-0.005174869","-0.003439398","-0.005654573","1.4","PC_2016_01_A3_6R.run"
"-0.005868645","-0.005436712","-0.005871953","-0.005266095","-0.003750639","-0.005795965","1.5","PC_2016_01_A3_6R.run"
"-0.006134303","-0.00515711","-0.005915013","-0.004691329","-0.003339452","-0.005479672","1.7","PC_2016_01_A3_6R.run"
"-0.005904761","-0.005506296","-0.006065326","-0.005143469","-0.003118145","-0.006007351","1.9","PC_2016_01_A3_6R.run"
"-0.005946554","-0.005256595","-0.005940155","-0.004987516","-0.003393718","-0.00552477","2.1","PC_2016_01_A3_6R.run"
"-0.006076791","-0.005483985","-0.006199035","-0.004946641","-0.003519253","-0.005539127","2.3","PC_2016_01_A3_6R.run"
"-0.005931398","-0.005321319","-0.005856299","-0.005039201","-0.003399856","-0.005891387","2.5","PC_2016_01_A3_6R.run"
"-0.006391879","-0.00528113","-0.00598313","-0.004925899","-0.003338892","-0.005740466","2.7","PC_2016_01_A3_6R.run"
"-0.005918038","-0.005325075","-0.005841022","-0.005024235","-0.00351796","-0.005682086","2.9","PC_2016_01_A3_6R.run"
"-0.005899434","-0.005163775","-0.006189475","-0.004837292","-0.003234268","-0.005612714","3.1","PC_2016_01_A3_6R.run"
"-0.006203861","-0.005337541","-0.005823579","-0.005283206","-0.003325191","-0.005642147","3.3","PC_2016_01_A3_6R.run"
"-0.005964572","-0.005363531","-0.006187947","-0.005034771","-0.003373077","-0.00575119","3.5","PC_2016_01_A3_6R.run"
"-0.00601808","-0.005160309","-0.005912896","-0.004796058","-0.003516022","-0.005796625","3.7","PC_2016_01_A3_6R.run"
"-0.006012992","-0.005308391","-0.006277126","-0.0053271","-0.00353013","-0.005739104","3.9","PC_2016_01_A3_6R.run"
"-0.005845814","-0.005222214","-0.005971864","-0.005152212","-0.003475017","-0.005804136","10.1","PC_2016_01_A3_6R.run"
"-0.006056316","-0.005577132","-0.006189688","-0.005429653","-0.003520219","-0.005662699","10.3","PC_2016_01_A3_6R.run"
"-0.005942893","-0.005136823","-0.005817925","-0.005043339","-0.003236514","-0.005943744","10.5","PC_2016_01_A3_6R.run"
"-0.006026858","-0.005298744","-0.006029123","-0.004779353","-0.003455688","-0.00564052","10.7","PC_2016_01_A3_6R.run"
"-0.005967939","-0.005359139","-0.006161068","-0.005300646","-0.003705586","-0.005795311","10.9","PC_2016_01_A3_6R.run"
"-0.006273812","-0.005422272","-0.005704828","-0.004662133","-0.003370258","-0.005554236","11.1","PC_2016_01_A3_6R.run"
"-0.005985219","-0.005383882","-0.006288367","-0.005135264","-0.003302598","-0.005795143","11.3","PC_2016_01_A3_6R.run"
"-0.006099783","-0.005196","-0.005909096","-0.00491153","-0.003404464","-0.005544805","11.5","PC_2016_01_A3_6R.run"
"-0.005844329","-0.005218343","-0.005900535","-0.005479103","-0.003451655","-0.005768575","11.7","PC_2016_01_A3_6R.run"
"-0.00608174","-0.005278956","-0.006081919","-0.004992157","-0.003346308","-0.005514304","11.9","PC_2016_01_A3_6R.run"
"-0.006091201","-0.005280526","-0.006089519","-0.005019567","-0.003544977","-0.005536827","12.1","PC_2016_01_A3_6R.run"
"-0.005943354","-0.005137093","-0.005890848","-0.004805265","-0.003275916","-0.005672226","12.3","PC_2016_01_A3_6R.run"
"-0.006308851","-0.005442357","-0.005863331","-0.005276279","-0.003640558","-0.005812397","12.5","PC_2016_01_A3_6R.run"
"-0.005940834","-0.005356363","-0.006175269","-0.004850501","-0.003401468","-0.005669896","12.7","PC_2016_01_A3_6R.run"
"-0.005845486","-0.005240075","-0.005958748","-0.005221286","-0.003619028","-0.005644388","12.9","PC_2016_01_A3_6R.run"
"-0.006321705","-0.0050511","-0.006012009","-0.00505739","-0.003338718","-0.005836873","13.1","PC_2016_01_A3_6R.run"
"-0.005902878","-0.005426638","-0.005931689","-0.005138976","-0.003600326","-0.005747233","13.3","PC_2016_01_A3_6R.run"
"-0.005881737","-0.005011802","-0.006074375","-0.004758171","-0.003333313","-0.005520045","13.5","PC_2016_01_A3_6R.run"
"-0.005963115","-0.005402992","-0.005848919","-0.004983755","-0.003324658","-0.005929511","13.7","PC_2016_01_A3_6R.run"
"-0.005902308","-0.005385023","-0.005988422","-0.004891847","-0.003618704","-0.00552431","13.9","PC_2016_01_A3_6R.run"
"-0.006055791","-0.005203933","-0.005863835","-0.004794345","-0.00326153","-0.005721032","14.1","PC_2016_01_A3_6R.run"
"-0.006130222","-0.005284077","-0.006103096","-0.005303654","-0.003420345","-0.005617111","14.3","PC_2016_01_A3_6R.run"
"-0.006072081","-0.005379526","-0.005984081","-0.00519694","-0.003437371","-0.005889324","14.5","PC_2016_01_A3_6R.run"
"-0.006116233","-0.0052197","-0.006071605","-0.004998292","-0.003351128","-0.005682996","14.7","PC_2016_01_A3_6R.run"
"-0.00597235","-0.005239113","-0.006061012","-0.005135481","-0.003581147","-0.005644633","14.9","PC_2016_01_A3_6R.run"
"-0.006177267","-0.005250474","-0.005900267","-0.005084951","-0.003450652","-0.005770988","15.1","PC_2016_01_A3_6R.run"
"-0.006048973","-0.005229741","-0.006067099","-0.004931839","-0.003612609","-0.005590742","15.3","PC_2016_01_A3_6R.run"
"-0.006053041","-0.005374108","-0.006214009","-0.005007349","-0.003442808","-0.005904069","15.5","PC_2016_01_A3_6R.run"
"-0.00590261","-0.005048855","-0.005858725","-0.004564217","-0.003411867","-0.005345411","15.7","PC_2016_01_A3_6R.run"
"-0.006054689","-0.005319325","-0.006252845","-0.005138414","-0.00333174","-0.005755666","15.9","PC_2016_01_A3_6R.run"
"-0.006025032","-0.005336666","-0.005839282","-0.005195908","-0.003443611","-0.00579213","16.1","PC_2016_01_A3_6R.run"
"-0.006098814","-0.005443237","-0.006089304","-0.004891204","-0.00375644","-0.005521963","16.3","PC_2016_01_A3_6R.run"
"-0.006096968","-0.00524511","-0.005974197","-0.004995248","-0.003345729","-0.005621889","16.5","PC_2016_01_A3_6R.run"
"-0.005854316","-0.005321653","-0.006055653","-0.005107943","-0.003495789","-0.005560829","16.7","PC_2016_01_A3_6R.run"
"-0.006083509","-0.005177732","-0.005926383","-0.004871713","-0.003138595","-0.005622386","16.9","PC_2016_01_A3_6R.run"
"-0.006094303","-0.005403853","-0.005942178","-0.005410674","-0.003508465","-0.005856581","17.1","PC_2016_01_A3_6R.run"
"-0.006086719","-0.005300031","-0.006029936","-0.004846678","-0.003355349","-0.005571987","17.3","PC_2016_01_A3_6R.run"
"-0.006184302","-0.005323681","-0.006113855","-0.005026571","-0.003377548","-0.005716712","17.5","PC_2016_01_A3_6R.run"
"-0.005855288","-0.005127237","-0.006051967","-0.004837782","-0.003447248","-0.00558367","17.7","PC_2016_01_A3_6R.run"
"-0.006073668","-0.005226977","-0.005863244","-0.005406906","-0.003588243","-0.005771306","17.9","PC_2016_01_A3_6R.run"
"-0.00624335","-0.005425941","-0.006071008","-0.004779959","-0.003398963","-0.005710247","18.1","PC_2016_01_A3_6R.run"
"-0.006098237","-0.005427629","-0.006044928","-0.00528064","-0.003389215","-0.005430106","18.3","PC_2016_01_A3_6R.run"
"-0.005961394","-0.005286988","-0.005987202","-0.005119594","-0.003497021","-0.005824056","18.5","PC_2016_01_A3_6R.run"
